symbol,date,prev_close,open,high,low,last_price,close,avg_price,volume,turnover_lacs,trades,delivery_qty,delivery_pct
ABB,2026-03-09,6062.0,5982.0,6000.0,5853.0,6000.0,5982.5,5925.37,249926,14809.03,31333,90878,36.36
ABBOTINDIA,2026-03-09,27325.0,27000.0,27300.0,26735.0,27155.0,27185.0,27108.7,6395,1733.6,3389,3526,55.14
ABCAPITAL,2026-03-09,326.55,314.95,325.7,308.0,325.5,324.3,318.04,4912005,15622.37,42083,1739669,35.42
ABCOTS,2026-03-09,410.4,435.0,435.0,398.0,414.5,414.05,410.46,9957,40.87,468,3089,31.02
ABDL,2026-03-09,474.6,473.0,473.95,453.15,460.0,459.9,457.01,221589,1012.69,10590,109991,49.64
ABFRL,2026-03-09,62.42,61.2,61.36,59.31,60.8,60.58,60.17,5223565,3142.99,29237,2234882,42.78
ABGSEC,2026-03-09,112.75,112.5,112.99,112.5,112.99,112.94,112.89,281,0.32,13,280,99.64
ABINFRA,2026-03-09,17.3,17.1,17.97,17.1,17.29,17.27,17.47,752719,131.48,2339,397636,52.83
ABLBL,2026-03-09,101.98,100.0,100.0,97.1,97.1,97.6,98.97,8011796,7929.05,14438,7142120,89.15
ABREL,2026-03-09,1232.9,1207.0,1211.9,1176.0,1190.5,1189.4,1194.91,236676,2828.07,12924,154540,65.3
ABSL10BANK,2026-03-09,173.02,179.0,179.0,166.0,168.08,168.11,167.36,2827,4.73,73,2680,94.8
ABSLAMC,2026-03-09,924.4,899.0,909.0,865.25,879.0,872.15,876.66,237852,2085.15,22065,95293,40.06
ABSLBANETF,2026-03-09,59.03,58.5,58.5,56.43,57.22,57.16,56.85,1136748,646.22,2094,598529,52.65
ABSLLIQUID,2026-03-09,999.99,999.99,1000.01,999.99,1000.0,1000.0,999.99,4098,40.98,48,3986,97.27
ABSLMSCIN,2026-03-09,29.07,28.35,29.5,28.28,29.5,29.5,28.56,127,0.04,23,42,33.07
ABSLNN50ET,2026-03-09,70.78,69.99,70.78,67.98,70.78,69.41,68.72,23817,16.37,523,18965,79.63
ABSLPSE,2026-03-09,10.71,10.44,10.8,10.21,10.4,10.46,10.42,224283,23.37,922,107037,47.72
ACC,2026-03-09,1501.2,1476.0,1476.0,1435.7,1456.1,1450.5,1449.61,239746,3475.38,18262,134673,56.17
ACCELYA,2026-03-09,1218.6,1207.5,1209.0,1178.6,1185.5,1186.2,1187.2,11156,132.44,1184,7188,64.43
ACCURACY,2026-03-09,4.39,4.38,4.4,4.01,4.1,4.1,4.19,336005,14.08,930,262683,78.18
ACE,2026-03-09,878.85,843.05,865.0,842.15,852.0,848.85,848.64,185541,1574.58,12834,94494,50.93
ACEINTEG,2026-03-09,17.35,17.0,17.0,16.86,16.95,16.95,16.92,74,0.01,11,71,95.95
ACI,2026-03-09,550.15,535.0,538.85,527.75,531.9,531.2,533.11,70871,377.82,4144,25326,35.74
ACL,2026-03-09,53.79,52.99,55.0,51.01,53.88,52.75,52.55,10368,5.45,261,7264,70.06
ACMESOLAR,2026-03-09,228.4,226.02,226.4,217.1,220.9,219.46,220.35,325202,716.59,10015,135756,41.75
ACUTAAS,2026-03-09,2250.7,2163.5,2213.6,2120.8,2163.0,2154.6,2150.3,308050,6623.99,51693,170661,55.4
ADANIENSOL,2026-03-09,992.5,970.5,986.9,958.1,975.9,981.4,972.42,1176014,11435.74,37636,499837,42.5
ADANIENT,2026-03-09,2039.9,1985.0,2006.0,1940.4,2002.0,1999.2,1972.91,1305447,25755.35,63923,345264,26.45
ADANIGREEN,2026-03-09,858.4,841.0,858.0,825.0,855.5,854.15,841.54,1922632,16179.62,37608,473724,24.64
ADANIPORTS,2026-03-09,1477.5,1405.0,1436.1,1405.0,1424.9,1421.3,1420.26,4874245,69226.99,175170,2638552,54.13
ADANIPOWER,2026-03-09,138.99,136.5,139.83,134.86,139.3,139.11,138.27,12009431,16605.42,138259,5042651,41.99
ADFFOODS,2026-03-09,189.29,189.0,189.29,180.0,183.6,183.66,182.62,139382,254.53,2601,77902,55.89
ADL,2026-03-09,69.0,73.0,73.0,64.11,66.99,65.76,66.09,1145,0.76,49,919,80.26
ADOR,2026-03-09,1012.3,999.2,999.2,952.0,989.8,987.3,981.68,12739,125.06,1546,5702,44.76
ADROITINFO,2026-03-09,9.65,9.41,9.84,9.41,9.66,9.76,9.76,336161,32.81,93,331716,98.68
ADSL,2026-03-09,106.93,104.81,105.59,101.0,102.76,102.24,102.25,238303,243.67,3797,135589,56.9
ADVAIT,2026-03-09,1583.0,1545.1,1575.0,1501.0,1550.0,1550.7,1540.74,28762,443.15,3605,15260,53.06
ADVANCE,2026-03-09,110.06,109.99,109.99,102.31,105.55,104.87,104.49,157287,164.35,2390,65763,41.81
ADVANIHOTR,2026-03-09,52.94,52.42,52.42,50.65,51.45,51.2,51.38,49431,25.4,907,33663,68.1
ADVENTHTL,2026-03-09,184.76,184.76,184.76,174.0,175.84,176.36,176.94,183789,325.19,3105,111588,60.72
ADVENZYMES,2026-03-09,297.35,297.35,297.35,289.9,291.75,291.0,292.54,216616,633.69,3456,138158,63.78
AEGISLOG,2026-03-09,664.1,660.0,660.0,643.8,650.0,649.25,649.77,200405,1302.17,14603,106753,53.27
AEGISVOPAK,2026-03-09,199.62,198.65,200.05,189.65,195.2,192.38,194.33,923725,1795.09,19150,312368,33.82
AEQUS,2026-03-09,137.85,133.01,137.0,129.49,131.18,130.61,132.34,919893,1217.42,27613,537285,58.41
AEROENTER,2026-03-09,74.11,72.0,73.95,69.33,70.8,70.3,71.06,326402,231.94,1907,178753,54.76
AEROFLEX,2026-03-09,220.24,215.0,216.8,206.98,216.0,215.69,212.24,1439317,3054.87,15219,619114,43.01
AERONEU,2026-03-09,69.1,69.1,73.8,67.22,73.8,69.5,68.43,20501,14.03,352,5752,28.06
AETHER,2026-03-09,1011.95,966.45,997.75,964.8,989.0,986.65,982.61,180374,1772.37,18788,74164,41.12
AFCONS,2026-03-09,283.05,273.15,278.9,271.5,278.9,278.15,275.35,334676,921.52,12040,191602,57.25
AFFLE,2026-03-09,1350.6,1310.0,1396.0,1309.0,1390.0,1391.0,1374.96,440900,6062.2,30556,94310,21.39
AFFORDABLE,2026-03-09,170.65,167.5,170.65,163.54,169.0,170.02,167.54,35610,59.66,770,26951,75.68
AFSL,2026-03-09,203.23,201.0,204.0,201.0,204.0,201.04,201.15,40139,80.74,325,34922,87.0
AGARIND,2026-03-09,461.65,452.0,464.6,437.5,457.95,456.45,454.69,102982,468.25,2565,72220,70.13
AGARWALEYE,2026-03-09,443.25,435.0,452.1,430.0,438.7,449.3,444.93,82320,366.26,5853,32372,39.32
AGI,2026-03-09,500.15,491.5,493.5,478.2,490.6,488.95,485.85,184357,895.7,10006,94768,51.4
AGIIL,2026-03-09,299.95,298.05,308.9,288.55,307.7,306.5,300.9,1711859,5150.98,8609,691875,40.42
AGROPHOS,2026-03-09,32.33,31.7,32.38,30.4,32.25,31.54,31.17,18298,5.7,162,15602,85.27
AHCL,2026-03-09,116.64,116.0,133.0,113.4,125.05,128.86,127.86,4652199,5948.11,33756,864395,18.58
AHLADA,2026-03-09,42.61,41.98,43.8,40.05,40.17,40.9,41.79,21549,9.01,258,16602,77.04
AHLEAST,2026-03-09,160.03,160.03,160.03,151.51,153.15,154.17,154.21,1105,1.7,32,630,57.01
AHLUCONT,2026-03-09,768.8,752.0,761.0,738.8,758.0,757.55,752.12,68312,513.79,6776,42201,61.78
AIAENG,2026-03-09,3674.5,3602.0,3649.6,3545.0,3615.0,3600.5,3585.63,34709,1244.54,13644,16538,47.65
AIIL,2026-03-09,432.15,421.0,427.85,400.0,409.0,405.3,406.2,344475,1399.26,26050,130902,38.0
AIRAN,2026-03-09,16.01,16.25,16.25,15.25,16.0,15.93,15.69,57728,9.06,546,42546,73.7
AIROLAM,2026-03-09,89.53,89.53,91.49,88.2,90.41,90.07,89.7,1274,1.14,66,471,36.97
AJANTPHARM,2026-03-09,2992.0,2920.5,2981.0,2852.4,2950.0,2936.4,2939.96,108824,3199.38,22138,54140,49.75
AJAXENGG,2026-03-09,491.3,479.15,485.3,469.7,481.8,477.8,474.31,58588,277.89,5363,30840,52.64
AJMERA,2026-03-09,123.26,122.0,122.0,113.26,119.45,119.85,119.27,676139,806.41,3789,474081,70.12
AJOONI,2026-03-09,4.65,4.64,4.64,4.39,4.44,4.42,4.5,541165,24.36,879,355569,65.7
AKASH,2026-03-09,24.6,23.13,24.47,23.13,23.82,24.02,23.94,8564,2.05,119,6232,72.77
AKG,2026-03-09,11.07,10.98,10.98,10.61,10.75,10.76,10.78,25318,2.73,113,22037,87.04
AKI,2026-03-09,5.04,5.0,5.0,4.49,4.82,4.72,4.68,120405,5.63,471,85063,70.65
AKSHAR,2026-03-09,0.38,0.38,0.38,0.36,0.38,0.37,0.38,1543707,5.81,506,1092987,70.8
AKSHARCHEM,2026-03-09,204.89,204.89,206.5,188.1,190.0,191.16,197.8,5240,10.36,183,4569,87.19
AKSHOPTFBR,2026-03-09,4.51,4.51,4.51,4.31,4.42,4.4,4.39,194320,8.52,313,155416,79.98
AKUMS,2026-03-09,474.35,474.3,480.75,457.1,479.6,479.6,471.39,152359,718.21,9363,69430,45.57
AKZOINDIA,2026-03-09,2774.8,2748.0,2755.0,2667.0,2715.0,2714.5,2701.39,28027,757.12,6309,12622,45.04
ALANKIT,2026-03-09,7.95,8.0,8.0,7.56,7.77,7.71,7.71,405124,31.24,1283,273126,67.42
ALBERTDAVD,2026-03-09,680.05,660.0,671.95,642.6,651.85,648.75,654.4,8742,57.21,805,5577,63.8
ALEMBICLTD,2026-03-09,87.15,86.99,86.99,84.05,85.5,85.39,85.26,192936,164.5,2129,117819,61.07
ALGOQUANT,2026-03-09,60.33,59.1,60.68,58.16,60.0,60.26,59.3,549176,325.65,982,149138,27.16
ALICON,2026-03-09,727.85,715.0,720.05,689.5,703.0,703.4,701.64,5829,40.9,547,3442,59.05
ALIVUS,2026-03-09,915.05,893.0,930.8,871.2,915.6,919.75,907.82,68323,620.25,10784,30914,45.25
ALKALI,2026-03-09,61.59,61.59,61.59,59.45,59.6,59.8,59.87,1993,1.19,62,1698,85.2
ALKEM,2026-03-09,5530.0,5500.0,5518.5,5421.0,5471.0,5460.0,5462.08,41694,2277.36,8302,14843,35.6
ALKYLAMINE,2026-03-09,1382.8,1360.0,1374.3,1298.2,1311.5,1305.9,1320.77,65506,865.18,8770,36364,55.51
ALLCARGO,2026-03-09,7.83,7.75,7.8,7.39,7.49,7.48,7.53,6847579,515.57,11308,4249427,62.06
ALLDIGI,2026-03-09,784.5,761.3,774.6,752.8,764.9,764.4,764.24,8986,68.67,1021,5245,58.37
ALLTIME,2026-03-09,219.56,216.0,216.0,205.5,208.0,208.88,210.4,79033,166.29,2032,50895,64.4
ALMONDZ,2026-03-09,14.8,14.1,14.73,14.0,14.4,14.21,14.24,59534,8.48,307,37414,62.84
ALOKINDS,2026-03-09,13.5,13.18,13.23,12.88,13.23,13.12,13.06,4673121,610.2,9459,2457225,52.58
ALPA,2026-03-09,63.45,63.7,64.2,61.6,61.65,62.15,62.48,13044,8.15,250,8947,68.59
ALPHA,2026-03-09,47.16,46.95,47.02,45.06,46.5,46.2,45.7,4011134,1833.24,8092,2901321,72.33
ALPHAETF,2026-03-09,24.5,22.0,24.38,22.0,24.06,24.03,23.76,680959,161.8,2137,522139,76.68
ALPHAGEO,2026-03-09,202.75,205.0,215.75,199.0,209.75,205.25,207.4,30281,62.8,1591,7838,25.88
ALPL30IETF,2026-03-09,27.26,27.26,27.26,26.2,26.62,26.6,26.42,3432802,906.79,3045,2233473,65.06
AMAGI,2026-03-09,386.3,380.0,386.25,375.1,380.0,379.9,379.14,311070,1179.4,15562,235099,75.58
AMANTA,2026-03-09,100.72,99.7,102.0,95.07,102.0,99.08,97.57,74340,72.53,1139,42810,57.59
AMBER,2026-03-09,7872.5,7700.0,7769.5,7199.5,7375.0,7310.5,7417.86,661377,49060.03,89466,221254,33.45
AMBICAAGAR,2026-03-09,24.18,24.58,24.98,23.22,24.0,23.56,23.62,67578,15.96,98,65857,97.45
AMBIKCO,2026-03-09,1374.3,1351.1,1378.8,1325.6,1358.2,1361.0,1352.58,7228,97.76,761,5005,69.24
AMBUJACEM,2026-03-09,466.75,459.0,459.0,443.25,451.8,451.95,448.84,4222293,18951.33,63657,2320057,54.95
AMDIND,2026-03-09,37.73,37.73,37.73,36.06,37.45,36.52,36.98,7070,2.61,177,5143,72.74
AMJLAND,2026-03-09,38.42,39.1,39.1,36.55,37.98,37.74,37.64,24751,9.32,547,17525,70.81
AMNPLST,2026-03-09,152.09,150.1,153.48,148.0,150.45,149.56,149.07,7137,10.64,201,6076,85.13
AMRUTANJAN,2026-03-09,559.95,559.9,565.0,541.35,562.3,557.2,550.15,14017,77.11,1461,8256,58.9
ANANDRATHI,2026-03-09,3198.7,3190.0,3205.3,3110.0,3140.0,3151.0,3145.56,212633,6688.49,27033,127527,59.98
ANANTRAJ,2026-03-09,489.15,478.7,479.0,462.55,476.0,473.2,469.32,2211447,10378.8,47951,781018,35.32
ANDHRAPAP,2026-03-09,65.85,63.5,65.1,61.92,63.5,63.49,63.41,145403,92.21,4904,95116,65.42
ANDHRSUGAR,2026-03-09,74.61,74.0,74.0,72.1,73.0,73.01,73.06,201829,147.47,1828,62192,30.81
ANGELONE,2026-03-09,219.56,215.0,219.99,209.0,219.83,218.96,213.92,8704812,18621.26,81167,3329421,38.25
ANIKINDS,2026-03-09,44.07,43.81,43.81,40.3,40.5,40.87,40.89,107012,43.76,171,104275,97.44
ANMOL,2026-03-09,11.0,10.95,11.45,10.35,11.44,11.28,10.77,80324,8.65,477,58004,72.21
ANTELOPUS,2026-03-09,593.3,647.95,652.55,616.25,627.0,637.45,636.25,1374707,8746.55,31299,232291,16.9
ANTGRAPHIC,2026-03-09,0.81,0.82,0.82,0.77,0.81,0.78,0.79,210914,1.67,282,144857,68.68
ANTHEM,2026-03-09,663.2,636.0,663.15,608.3,663.15,660.15,628.84,1505448,9466.79,35116,793534,52.71
ANUHPHR,2026-03-09,77.61,76.0,79.0,74.31,78.0,78.14,75.64,90906,68.76,1191,62481,68.73
ANUP,2026-03-09,1479.2,1425.4,1461.2,1422.3,1454.0,1449.6,1439.56,41896,603.12,4542,23635,56.41
ANURAS,2026-03-09,1252.9,1205.0,1265.0,1203.0,1250.0,1254.4,1231.63,775365,9549.63,13439,332286,42.86
AONEGOLD,2026-03-09,14.77,15.13,15.13,14.61,14.85,14.78,14.76,1157399,170.8,3309,541698,46.8
AONELIQUID,2026-03-09,1049.84,1049.97,1049.97,1049.95,1049.97,1049.96,1049.96,9610,100.9,123,5490,57.13
AONENIFTY,2026-03-09,10.03,10.03,10.33,9.73,9.88,9.86,9.79,1454722,142.49,3732,1041837,71.62
AONESILVER,2026-03-09,9.88,10.0,10.0,9.76,9.81,9.81,9.82,1022649,100.47,1243,549853,53.77
AONETMMQ50,2026-03-09,9.62,9.37,9.6,9.26,9.44,9.43,9.37,120587,11.3,694,118523,98.29
AONETOTAL,2026-03-09,11.35,11.63,11.64,10.98,11.18,11.13,11.07,877596,97.14,3163,550645,62.74
APARINDS,2026-03-09,10394.0,10180.0,10197.0,9891.0,10145.0,10142.0,10019.6,64613,6473.96,16997,20238,31.32
APCL,2026-03-09,118.62,118.8,125.52,114.05,115.1,115.4,116.17,3647,4.24,174,2512,68.88
APCOTEXIND,2026-03-09,367.6,367.6,368.5,355.0,360.55,362.0,360.81,18668,67.36,1372,10411,55.77
APEX,2026-03-09,351.25,340.2,349.3,334.1,348.3,345.5,342.38,366022,1253.18,6447,117448,32.09
APLAPOLLO,2026-03-09,2152.8,2093.5,2140.4,2051.6,2099.8,2097.9,2085.89,355658,7418.63,29022,180491,50.75
APLLTD,2026-03-09,708.5,702.1,715.0,682.0,703.1,705.65,702.1,67688,475.24,6928,28682,42.37
APOLLO,2026-03-09,220.27,218.0,218.83,208.0,209.0,209.7,211.06,4614758,9740.12,37528,1623493,35.18
APOLLOHOSP,2026-03-09,7724.5,7588.0,7809.0,7556.0,7791.0,7779.0,7688.39,358612,27571.49,44614,189116,52.74
APOLLOPIPE,2026-03-09,350.1,340.0,416.9,332.55,386.9,395.8,399.95,17893278,71563.8,220508,1296322,7.24
APOLLOTYRE,2026-03-09,439.75,429.6,434.35,418.0,429.55,430.6,424.64,1385179,5882.01,41431,686796,49.58
APOLSINHOT,2026-03-09,1210.4,1210.6,1210.7,1150.3,1150.4,1158.0,1170.83,1468,17.19,122,1229,83.72
APTECHT,2026-03-09,82.4,81.99,81.99,79.09,80.1,80.38,80.08,75056,60.1,1462,39609,52.77
APTUS,2026-03-09,228.21,225.0,225.0,218.27,222.8,221.29,220.8,1438361,3175.88,24386,864293,60.09
AQYLON,2026-03-09,108.7,103.3,103.3,103.3,103.3,103.3,103.3,39602,40.91,401,39602,100.0
ARCHIDPLY,2026-03-09,79.26,76.03,79.01,73.05,73.43,73.31,74.03,90294,66.85,585,67949,75.25
ARCHIES,2026-03-09,14.72,14.72,14.72,13.55,13.8,13.92,14.22,22994,3.27,153,18607,80.92
ARE&M,2026-03-09,807.75,803.55,803.55,784.0,785.0,786.05,789.32,413928,3267.21,32720,232481,56.16
ARENTERP,2026-03-09,41.45,44.99,44.99,39.4,40.0,40.0,41.32,496,0.2,34,374,75.4
ARFIN,2026-03-09,76.96,77.0,79.29,75.01,78.75,78.43,76.81,1135433,872.1,6101,299096,26.34
ARIES,2026-03-09,341.8,330.0,333.0,315.0,323.25,323.15,321.11,41946,134.69,1299,21272,50.71
ARIHANTCAP,2026-03-09,73.95,72.0,72.5,70.56,71.0,71.07,71.01,254789,180.92,1290,108656,42.65
ARIHANTSUP,2026-03-09,252.05,247.05,251.0,231.05,239.7,236.65,238.63,16538,39.46,967,7443,45.01
ARIS,2026-03-09,107.79,105.0,107.2,102.99,104.83,105.65,105.56,672649,710.02,4174,329958,49.05
ARKADE,2026-03-09,110.15,108.33,111.0,104.9,108.0,107.2,107.34,366691,393.59,4520,208787,56.94
ARMANFIN,2026-03-09,1383.2,1383.2,1385.1,1301.0,1341.0,1339.2,1330.12,60427,803.75,6220,33665,55.71
AROGRANITE,2026-03-09,24.91,24.7,26.0,24.02,24.58,24.45,24.52,24118,5.91,127,21263,88.16
ARROWGREEN,2026-03-09,377.65,372.6,384.0,361.5,367.0,369.95,372.56,27576,102.74,1515,12592,45.66
ARSSBL,2026-03-09,486.65,475.5,479.8,455.1,461.8,459.55,462.52,391002,1808.48,9926,219622,56.17
ARTEMISMED,2026-03-09,232.71,226.55,229.79,222.4,225.93,226.18,226.66,130405,295.57,3191,70149,53.79
ARTNIRMAN,2026-03-09,39.66,40.45,40.45,35.7,36.4,36.69,36.76,12589,4.63,107,9370,74.43
ARVIND,2026-03-09,343.55,338.0,339.55,328.15,331.0,331.4,331.34,210511,697.51,11214,97025,46.09
ARVINDFASN,2026-03-09,427.7,423.8,428.55,403.5,405.35,407.2,409.12,115370,472.0,8287,62913,54.53
ARVSMART,2026-03-09,507.8,500.0,505.0,486.8,502.5,501.35,496.11,78917,391.51,1570,59471,75.36
ASAHIINDIA,2026-03-09,828.85,800.0,844.9,785.1,826.0,835.7,813.42,118642,965.06,19315,55272,46.59
ASAHISONG,2026-03-09,219.99,220.0,220.0,211.0,217.0,214.72,214.74,20220,43.42,342,16084,79.55
ASAL,2026-03-09,445.7,440.1,445.25,429.9,445.25,437.7,435.71,14815,64.55,754,7721,52.12
ASALCBR,2026-03-09,765.35,760.0,760.0,737.0,738.05,741.1,747.63,42167,315.25,2316,27177,64.45
ASHAPURMIN,2026-03-09,521.75,512.55,518.9,501.1,518.0,514.15,511.6,473600,2422.93,11050,222164,46.91
ASHIANA,2026-03-09,307.0,305.6,307.65,292.0,302.0,304.85,303.23,41290,125.2,1795,22879,55.41
ASHIMASYN,2026-03-09,14.01,14.5,15.48,13.92,14.26,14.07,14.31,264182,37.81,809,189098,71.58
ASHOKA,2026-03-09,120.45,117.81,119.0,114.35,117.8,117.39,116.74,1194332,1394.29,18223,578777,48.46
ASHOKAMET,2026-03-09,14.03,14.08,14.44,13.97,14.44,14.29,14.18,16241,2.3,120,14656,90.24
ASHOKLEY,2026-03-09,194.67,190.45,190.45,182.66,186.74,186.94,185.66,22595249,41950.14,224091,11116669,49.2
ASIANENE,2026-03-09,285.5,288.5,288.5,261.2,265.1,266.6,273.08,137693,376.01,2393,60459,43.91
ASIANHOTNR,2026-03-09,292.65,299.95,299.95,279.4,291.0,291.4,290.31,17513,50.84,1817,4735,27.04
ASIANPAINT,2026-03-09,2279.5,2200.0,2230.0,2162.6,2217.0,2220.8,2190.84,2198153,48157.99,119346,1089035,49.54
ASIANTILES,2026-03-09,66.67,64.91,64.91,62.1,63.25,63.2,62.98,3567629,2246.84,12271,1139917,31.95
ASKAUTOLTD,2026-03-09,391.85,380.65,384.75,375.3,384.75,380.1,378.54,113798,430.77,10308,53758,47.24
ASMS,2026-03-09,9.02,9.12,9.12,8.6,8.73,8.73,8.83,1499825,132.39,3019,589937,39.33
ASPINWALL,2026-03-09,211.29,209.0,215.0,204.0,214.55,209.77,209.63,2570,5.39,81,1926,74.94
ASTEC,2026-03-09,627.6,606.0,637.0,606.0,625.95,625.75,625.78,39360,246.31,942,25065,63.68
ASTERDM,2026-03-09,672.7,669.35,695.8,629.25,660.0,658.3,661.6,3509920,23221.8,102871,906617,25.83
ASTRAL,2026-03-09,1689.2,1677.0,1677.0,1595.2,1602.5,1605.9,1618.51,527194,8532.7,25907,151250,28.69
ASTRAMICRO,2026-03-09,1038.05,1038.1,1042.05,990.9,1008.2,1007.8,1006.07,697917,7021.52,24181,470417,67.4
ASTRAZEN,2026-03-09,8704.5,8599.5,8700.0,8474.5,8690.0,8667.5,8578.02,5828,499.93,2379,2662,45.68
ASTRON,2026-03-09,3.89,3.85,4.03,3.84,4.02,3.95,3.96,71542,2.83,200,41789,58.41
ATALREAL,2026-03-09,23.49,23.49,23.51,22.02,22.75,22.88,22.91,4906907,1124.28,3165,1234228,25.15
ATAM,2026-03-09,58.45,57.7,58.01,55.9,57.0,56.5,56.64,9057,5.13,283,5911,65.26
ATGL,2026-03-09,482.65,481.0,481.0,462.8,469.0,467.9,467.29,476128,2224.92,26450,192636,40.46
ATHERENERG,2026-03-09,674.05,660.0,685.0,650.6,681.5,681.7,667.11,1444623,9637.19,36937,350331,24.25
ATL,2026-03-09,23.89,23.09,23.81,22.7,23.15,23.49,23.25,283927,66.0,1080,154433,54.39
ATLANTAA,2026-03-09,39.0,39.0,39.01,36.41,37.12,37.97,37.65,97776,36.81,959,63675,65.12
ATLANTAELE,2026-03-09,918.2,915.1,924.7,876.05,917.2,916.95,901.88,98517,888.51,4905,32019,32.5
ATLASCYCLE,2026-03-09,89.28,87.0,87.0,83.5,83.5,84.11,84.98,2401,2.04,159,2018,84.05
ATUL,2026-03-09,6415.0,6384.0,6384.0,6106.0,6139.0,6136.5,6181.96,23090,1427.41,6495,13964,60.48
ATULAUTO,2026-03-09,445.2,439.35,439.35,418.0,423.2,422.3,423.46,191302,810.09,6985,73829,38.59
AUBANK,2026-03-09,964.25,943.4,948.3,913.6,930.55,931.65,927.27,2564303,23777.94,72573,1207398,47.08
AURIONPRO,2026-03-09,858.7,832.65,860.0,830.0,846.0,849.6,846.47,88871,752.26,6959,50197,56.48
AUROPHARMA,2026-03-09,1231.9,1202.3,1251.8,1182.1,1248.0,1247.3,1233.51,2180013,26890.68,51403,1214700,55.72
AURUM,2026-03-09,167.47,166.4,166.96,162.0,164.5,163.96,163.86,39556,64.82,625,26528,67.06
AUTOAXLES,2026-03-09,1987.0,1950.0,1953.3,1884.0,1950.0,1948.4,1923.0,9943,191.2,1603,5257,52.87
AUTOBEES,2026-03-09,278.32,276.99,277.13,264.71,270.11,267.46,266.73,560996,1496.34,12309,364329,64.94
AUTOIETF,2026-03-09,27.9,27.76,27.76,26.46,26.77,26.71,26.66,1531951,408.47,6630,955312,62.36
AUTOIND,2026-03-09,70.42,69.01,70.23,65.5,66.7,66.15,66.91,80905,54.13,1427,48264,59.66
AVADHSUGAR,2026-03-09,384.2,376.8,410.0,363.6,399.4,399.95,397.99,276139,1098.99,7831,77873,28.2
AVALON,2026-03-09,930.3,930.0,930.2,882.6,908.0,904.8,898.77,111813,1004.94,12792,56228,50.29
AVANTEL,2026-03-09,145.11,144.0,144.0,138.33,140.62,140.13,139.88,970250,1357.22,11289,441027,45.45
AVANTIFEED,2026-03-09,1165.1,1141.4,1180.8,1113.0,1167.0,1163.1,1156.2,545341,6305.22,27543,133476,24.48
AVG,2026-03-09,138.01,136.0,138.03,133.11,133.55,133.98,135.17,28205,38.12,1126,12243,43.41
AVL,2026-03-09,463.15,455.3,464.9,437.2,455.2,460.15,449.65,166708,749.61,13325,71888,43.12
AVONMORE,2026-03-09,14.1,14.4,14.4,13.64,14.25,13.86,13.9,64966,9.03,493,34177,52.61
AVROIND,2026-03-09,132.46,127.57,136.0,125.84,128.5,127.54,128.45,10753,13.81,235,7296,67.85
