symbol,date,prev_close,open,high,low,last_price,close,avg_price,volume,turnover_lacs,trades,delivery_qty,delivery_pct
20MICRONS,2025-04-22,218.62,218.0,232.65,215.21,229.1,229.07,227.96,277000,631.45,8241,133435,48.17
21STCENMGM,2025-04-22,77.53,79.05,79.08,76.51,78.4,78.89,79.03,4901,3.87,100,4493,91.68
360ONE,2025-04-22,954.25,975.0,1024.0,953.0,1009.85,1013.9,984.28,3326459,32741.7,95305,1153259,34.67
3IINFOLTD,2025-04-22,23.64,23.73,23.73,23.2,23.51,23.47,23.5,414398,97.4,2087,172619,41.66
3MINDIA,2025-04-22,30090.0,30095.0,30300.0,29765.0,30000.0,29955.0,30009.82,7706,2312.56,3782,3991,51.79
3PLAND,2025-04-22,42.92,43.66,43.66,40.7,42.0,43.08,43.15,6249,2.7,134,4700,75.21
5PAISA,2025-04-22,394.05,394.0,405.7,387.15,395.0,394.2,397.85,58168,231.42,4595,27785,47.77
63MOONS,2025-04-22,735.1,738.0,750.45,727.0,730.0,730.9,737.48,77361,570.53,3795,36146,46.72
A2ZINFRA,2025-04-22,15.14,15.49,15.66,15.05,15.07,15.12,15.42,223940,34.53,666,171004,76.36
AAATECH,2025-04-22,77.26,78.99,80.39,77.4,78.9,78.85,79.03,66854,52.83,1480,25235,37.75
AADHARHFC,2025-04-22,479.75,479.75,483.95,470.5,472.0,472.05,476.72,436743,2082.02,11011,189164,43.31
AAKASH,2025-04-22,8.8,8.8,8.94,7.66,8.74,8.67,8.64,153827,13.29,791,85685,55.7
AAREYDRUGS,2025-04-22,57.38,57.98,59.8,56.41,57.65,57.91,58.39,54331,31.73,859,35788,65.87
AARON,2025-04-22,348.35,346.35,351.0,346.0,350.4,349.7,347.72,3766,13.1,384,2110,56.03
AARTECH,2025-04-22,63.3,63.63,63.91,60.92,61.36,61.96,62.4,104647,65.3,1186,47208,45.11
AARTIDRUGS,2025-04-22,361.65,364.0,364.35,358.05,361.25,359.4,360.45,129047,465.14,11163,63965,49.57
AARTIIND,2025-04-22,421.65,427.0,444.8,421.95,434.4,434.15,436.39,5603403,24452.81,83153,1689289,30.15
AARTIPHARM,2025-04-22,712.85,710.0,718.0,685.4,714.9,711.95,699.73,675970,4729.96,36108,261979,38.76
AARTISURF,2025-04-22,453.0,453.55,467.7,450.7,455.1,461.35,461.08,11448,52.78,1658,5669,49.52
AARVI,2025-04-22,106.41,106.41,114.39,106.21,112.9,112.12,111.79,16363,18.29,741,8351,51.04
AAVAS,2025-04-22,2166.3,2166.4,2234.0,2147.6,2217.6,2220.5,2205.7,282678,6235.02,36761,100254,35.47
ABB,2025-04-22,5629.0,5649.0,5704.0,5591.5,5679.0,5682.5,5653.35,325345,18392.9,39232,137399,42.23
ABBOTINDIA,2025-04-22,30915.0,30915.0,31140.0,30640.0,30850.0,31015.0,30984.97,4188,1297.65,2249,1334,31.85
ABCAPITAL,2025-04-22,202.49,203.0,206.99,202.65,203.98,203.82,204.96,5509241,11291.73,41474,2876593,52.21
ABDL,2025-04-22,325.3,328.0,332.25,322.2,330.9,330.1,328.14,381369,1251.43,8237,198191,51.97
ABFRL,2025-04-22,269.15,269.15,275.0,266.3,271.0,271.95,271.42,1891444,5133.79,18121,544918,28.81
ABGSEC,2025-04-22,108.96,109.16,109.89,109.15,109.23,109.23,109.55,1140,1.25,17,1120,98.25
ABINFRA,2025-04-22,80.15,82.89,84.09,77.71,81.05,79.74,81.37,37108,30.19,2536,15544,41.89
ABMINTLLTD,2025-04-22,50.96,49.94,51.19,49.94,50.68,50.34,50.43,1178,0.59,25,961,81.58
ABREL,2025-04-22,1916.4,1925.0,1957.6,1908.9,1927.1,1925.1,1936.16,121720,2356.7,15687,49185,40.41
ABSLAMC,2025-04-22,644.1,649.0,682.6,645.0,670.0,665.95,667.96,422250,2820.45,30025,179534,42.52
ABSLBANETF,2025-04-22,56.18,56.77,56.8,55.79,56.2,56.34,56.57,430354,243.43,1555,306133,71.14
ABSLLIQUID,2025-04-22,999.99,999.99,1000.01,999.99,1000.01,1000.01,999.99,9519,95.19,18,9494,99.74
ABSLNN50ET,2025-04-22,68.16,68.17,68.65,67.49,68.35,68.15,68.41,27200,18.61,274,15490,56.95
ABSLPSE,2025-04-22,9.89,9.88,9.95,9.81,9.86,9.88,9.89,247875,24.53,658,153554,61.95
