symbol,date,prev_close,open,high,low,last_price,close,avg_price,volume,turnover_lacs,trades,delivery_qty,delivery_pct
ACCELYA,2025-06-27,1411.0,1411.0,1432.0,1411.0,1424.5,1421.5,1424.54,6709,95.57,1590,3288,49.01
ACCURACY,2025-06-27,8.76,8.79,8.87,8.67,8.75,8.75,8.76,169697,14.87,806,119592,70.47
ACE,2025-06-27,1224.3,1226.4,1231.9,1207.5,1212.0,1211.7,1220.75,131833,1609.35,16575,58190,44.14
ACEINTEG,2025-06-27,25.73,25.92,29.1,25.84,27.69,27.39,28.0,84101,23.55,918,40299,47.92
ACI,2025-06-27,631.05,633.0,634.2,626.1,627.0,628.65,629.18,64758,407.44,4801,26558,41.01
ACL,2025-06-27,66.52,67.9,67.9,66.4,67.18,67.15,67.08,10795,7.24,374,6469,59.93
ACLGATI,2025-06-27,67.84,68.0,68.9,67.5,67.5,67.74,68.16,145726,99.33,1828,66287,45.49
ACMESOLAR,2025-06-27,246.5,248.45,250.25,246.8,248.6,249.15,248.67,501356,1246.71,13604,219340,43.75
ACUTAAS,2025-06-27,1105.7,1105.0,1146.4,1100.1,1141.0,1141.4,1128.68,414164,4674.58,31014,228092,55.07
ADANIENSOL,2025-06-27,864.75,865.0,900.85,863.0,883.0,883.7,888.93,3118143,27718.02,76086,864576,27.73
ADANIENT,2025-06-27,2586.2,2587.7,2681.6,2582.0,2644.8,2646.3,2642.47,4049316,107001.8,121691,1508304,37.25
ADANIGREEN,2025-06-27,992.0,994.4,1046.9,993.0,1020.0,1015.6,1025.68,6044564,61997.77,119138,1463805,24.22
ADANIPORTS,2025-06-27,1429.3,1434.9,1456.8,1427.0,1440.0,1440.2,1444.84,2888390,41732.69,107236,1284334,44.47
ADANIPOWER,2025-06-27,578.15,580.0,606.8,574.2,584.25,584.35,594.35,15644091,92980.71,198697,3572475,22.84
ADFFOODS,2025-06-27,279.86,279.87,286.35,274.69,276.87,276.17,280.25,154609,433.29,9468,40805,26.39
ADOR,2025-06-27,1007.5,1012.8,1035.0,1010.4,1018.0,1023.6,1019.13,7912,80.63,1049,5068,64.05
ADROITINFO,2025-06-27,10.96,10.91,11.42,10.81,10.83,10.91,10.99,40121,4.41,333,30298,75.52
ADSL,2025-06-27,185.27,185.27,187.01,182.89,183.2,183.32,184.98,145294,268.77,3423,66485,45.76
ADVANIHOTR,2025-06-27,61.11,61.1,61.7,60.6,61.0,60.8,61.1,29223,17.86,848,19766,67.64
ADVENZYMES,2025-06-27,324.55,325.8,338.15,325.5,329.75,329.75,332.76,236205,786.0,7798,82632,34.98
AEGISLOG,2025-06-27,825.4,831.0,845.5,770.5,783.05,781.15,804.06,2271542,18264.65,66240,1094597,48.19
AEGISVOPAK,2025-06-27,252.22,252.99,257.81,252.46,253.01,254.8,255.15,1307013,3334.79,15619,985912,75.43
AEROENTER,2025-06-27,95.84,96.73,100.6,96.0,99.6,99.43,98.86,714670,706.51,5310,345037,48.28
AEROFLEX,2025-06-27,204.56,206.95,213.95,203.0,209.3,209.6,208.42,8201320,17092.97,69314,1432385,17.47
AETHER,2025-06-27,769.45,776.0,776.0,764.05,769.0,765.7,766.72,66159,507.26,4902,41349,62.5
AFCONS,2025-06-27,438.6,440.0,446.5,440.0,441.4,442.4,442.73,924845,4094.6,23077,596094,64.45
AFFLE,2025-06-27,1956.6,1961.9,2032.0,1955.7,1982.0,1984.1,1997.11,478557,9557.33,33866,222728,46.54
AFFORDABLE,2025-06-27,450.4,454.95,457.45,443.4,452.0,449.95,451.06,10938,49.34,960,5635,51.52
AFIL,2025-06-27,7.49,7.6,7.6,6.9,7.32,7.29,7.17,3743120,268.5,3048,2344511,62.64
AFSL,2025-06-27,248.58,252.3,252.35,245.7,245.7,247.3,247.91,49334,122.3,1659,34956,70.86
AGARIND,2025-06-27,971.65,966.0,998.0,966.0,981.0,985.35,984.96,23075,227.28,1356,13251,57.43
AGARWALEYE,2025-06-27,399.95,401.8,402.1,385.7,401.0,397.7,394.13,388357,1530.64,15502,164079,42.25
AGI,2025-06-27,814.4,818.45,820.95,799.5,813.9,805.45,810.96,47410,384.48,5447,23957,50.53
AGIIL,2025-06-27,999.6,1020.25,1020.3,985.2,990.8,992.7,994.78,94012,935.21,7147,39541,42.06
AGRITECH,2025-06-27,158.51,159.0,160.0,155.5,156.83,156.67,157.33,8190,12.89,467,4326,52.82
AGROPHOS,2025-06-27,36.02,36.02,36.5,35.8,36.0,36.14,36.15,32097,11.6,462,19603,61.07
AHLADA,2025-06-27,68.34,69.95,69.95,68.06,68.56,68.82,68.63,14664,10.06,448,8336,56.85
AHLEAST,2025-06-27,146.27,147.33,148.7,145.0,145.5,145.49,146.0,11771,17.19,321,9739,82.74
AHLUCONT,2025-06-27,942.4,942.5,996.9,930.15,990.0,986.75,981.82,304275,2987.42,15660,58814,19.33
AIAENG,2025-06-27,3324.2,3325.0,3356.9,3320.0,3328.0,3332.1,3335.65,18726,624.63,7130,11246,60.06
AIIL,2025-06-27,2646.4,2658.0,2683.5,2609.0,2623.0,2620.5,2645.27,75347,1993.13,10654,29417,39.04
AIRAN,2025-06-27,30.15,30.4,30.62,29.8,29.81,29.95,30.21,114986,34.74,1060,70240,61.09
AIROLAM,2025-06-27,114.59,112.2,116.0,112.02,115.39,115.13,114.46,7979,9.13,321,2736,34.29
AJANTPHARM,2025-06-27,2568.4,2582.5,2582.5,2506.1,2538.0,2520.7,2539.95,318634,8093.13,39975,216928,68.08
AJAXENGG,2025-06-27,628.6,630.0,635.0,626.3,630.0,628.75,630.0,63262,398.55,3872,38280,60.51
AJMERA,2025-06-27,923.0,938.2,939.6,924.1,939.6,929.3,931.73,40024,372.92,3090,19561,48.87
AJOONI,2025-06-27,6.03,6.03,6.07,6.0,6.02,6.02,6.03,301790,18.19,585,221128,73.27
AKASH,2025-06-27,28.21,29.33,29.35,28.08,28.2,28.23,28.67,10661,3.06,135,6852,64.27
AKG,2025-06-27,14.6,14.2,15.19,14.2,14.84,14.84,14.9,74349,11.08,867,40503,54.48
AKSHARCHEM,2025-06-27,256.47,253.05,264.9,253.05,263.13,262.77,260.8,6560,17.11,371,4797,73.13
AKSHOPTFBR,2025-06-27,8.82,8.81,9.26,8.8,9.26,9.26,9.19,982912,90.29,782,699854,71.2
AKUMS,2025-06-27,582.9,589.9,597.0,578.0,590.4,594.0,590.41,209284,1235.63,10464,105515,50.42
AKZOINDIA,2025-06-27,3189.3,3215.0,3540.0,3136.1,3419.0,3418.6,3416.93,1245810,42568.47,112313,157448,12.64
ALANKIT,2025-06-27,14.42,14.5,14.8,14.5,14.61,14.59,14.62,402822,58.88,1696,219537,54.5
ALBERTDAVD,2025-06-27,842.8,845.5,862.95,831.15,844.0,834.95,841.15,6039,50.8,669,4121,68.24
ALEMBICLTD,2025-06-27,114.74,114.8,116.75,114.8,115.5,115.31,115.71,401597,464.69,5733,153711,38.27
ALICON,2025-06-27,883.3,883.3,893.5,877.1,882.0,884.45,885.44,5668,50.19,1407,2565,45.25
ALIVUS,2025-06-27,994.6,1010.0,1010.0,992.0,1001.4,1001.3,1000.51,69747,697.82,8432,23980,34.38
ALKALI,2025-06-27,98.0,99.73,104.01,98.32,103.0,102.29,102.01,45208,46.12,1870,16323,36.11
ALKEM,2025-06-27,4841.0,4865.0,4920.0,4855.0,4910.0,4906.5,4898.57,113855,5577.27,20706,68756,60.39
ALKYLAMINE,2025-06-27,2270.3,2273.6,2278.0,2201.0,2265.2,2261.9,2239.32,160007,3583.08,20797,45323,28.33
ALLCARGO,2025-06-27,35.01,35.54,36.09,34.7,34.8,34.88,35.33,2664053,941.18,12100,1093144,41.03
ALLDIGI,2025-06-27,923.0,913.75,934.6,911.05,915.0,916.9,922.72,7090,65.42,863,3626,51.14
ALMONDZ,2025-06-27,20.05,20.4,23.64,19.99,22.56,22.71,22.28,2160392,481.26,8247,1005473,46.54
ALOKINDS,2025-06-27,20.37,20.5,20.64,20.15,20.55,20.49,20.42,13574326,2772.2,23189,3095309,22.8
ALPA,2025-06-27,99.72,100.9,101.5,99.28,101.5,100.45,99.97,48622,48.61,412,34710,71.39
ALPHA,2025-06-27,51.3,51.58,51.65,51.18,51.5,51.47,51.53,1311574,675.9,3753,959330,73.14
ALPHAETF,2025-06-27,25.79,25.14,25.93,25.14,25.88,25.86,25.88,676414,175.03,1609,434206,64.19
ALPHAGEO,2025-06-27,281.1,284.95,287.65,281.0,281.6,282.95,283.84,7387,20.97,688,4122,55.8
ALPL30IETF,2025-06-27,27.92,27.22,28.07,27.22,28.06,28.0,28.01,884309,247.73,1827,673745,76.19
AMBER,2025-06-27,6786.5,6820.0,6954.0,6804.5,6858.0,6848.5,6873.31,325471,22370.62,46240,130891,40.22
AMBICAAGAR,2025-06-27,29.01,29.0,29.37,28.0,28.4,28.46,28.94,9572,2.77,361,3817,39.88
AMBIKCO,2025-06-27,1560.4,1558.0,1568.6,1550.0,1551.1,1550.8,1555.61,4914,76.44,889,3365,68.48
AMBUJACEM,2025-06-27,566.75,569.5,579.75,565.1,575.0,574.95,574.28,3563465,20464.1,51787,1549816,43.49
AMDIND,2025-06-27,49.74,50.2,50.44,49.0,49.16,49.44,49.55,20901,10.36,421,13398,64.1
AMJLAND,2025-06-27,64.15,64.2,65.9,64.11,64.5,64.73,64.73,57959,37.52,1148,29226,50.43
AMNPLST,2025-06-27,247.9,251.5,254.58,245.02,249.42,247.49,250.13,9109,22.78,1396,3668,40.27
AMRUTANJAN,2025-06-27,729.95,724.4,742.45,722.7,730.0,731.05,732.12,18406,134.75,2533,9300,50.53
ANANDRATHI,2025-06-27,2072.7,2083.6,2139.6,2020.0,2070.0,2076.2,2093.32,655422,13720.09,43466,350109,53.42
ANANTRAJ,2025-06-27,564.25,567.0,571.0,552.1,557.0,554.0,562.22,1808175,10165.92,36996,741356,41.0
ANDHRAPAP,2025-06-27,82.9,83.29,84.0,81.5,81.5,82.94,83.05,134092,111.37,2020,75272,56.13
ANDHRSUGAR,2025-06-27,83.47,84.07,84.27,81.6,82.8,83.37,83.22,415983,346.18,5379,172390,41.44
ANGELONE,2025-06-27,2903.0,2917.5,2983.0,2888.1,2920.0,2911.2,2931.74,1181089,34626.45,73056,273076,23.12
ANIKINDS,2025-06-27,109.07,108.81,110.65,107.0,107.0,107.31,107.86,3097,3.34,117,2626,84.79
ANMOL,2025-06-27,17.59,17.69,17.93,17.44,17.5,17.52,17.69,46281,8.18,933,28161,60.85
ANTGRAPHIC,2025-06-27,1.35,1.38,1.39,1.33,1.36,1.35,1.36,435679,5.91,447,310357,71.24
ANUHPHR,2025-06-27,206.76,208.92,213.39,208.2,210.5,210.65,210.69,35322,74.42,1495,17928,50.76
ANUP,2025-06-27,2615.4,2640.0,2755.0,2615.8,2710.0,2709.4,2703.46,68642,1855.71,11395,24132,35.16
ANURAS,2025-06-27,1129.4,1137.0,1148.0,1105.0,1140.0,1135.0,1127.84,832045,9384.18,23989,132659,15.94
AONELIQUID,2025-06-27,1014.02,983.6,1014.45,983.6,1014.45,1014.44,1014.38,31892,323.51,307,24930,78.17
AONENIFTY,2025-06-27,10.39,10.34,10.52,10.34,10.52,10.48,10.46,248525,26.0,1660,165391,66.55
AONETOTAL,2025-06-27,11.83,12.18,12.18,11.72,11.91,11.89,11.91,384768,45.81,2764,258604,67.21
APARINDS,2025-06-27,8672.0,8800.0,9023.0,8400.0,8449.0,8438.0,8718.74,343698,29966.13,65798,118094,34.36
APCL,2025-06-27,152.55,152.0,152.5,147.5,147.5,148.39,150.24,17378,26.11,840,6941,39.94
APCOTEXIND,2025-06-27,393.55,393.0,398.85,390.15,394.0,393.55,394.62,37816,149.23,4843,19391,51.28
APEX,2025-06-27,240.96,241.95,244.45,240.6,242.45,242.99,242.52,47752,115.81,1380,25525,53.45
APLAPOLLO,2025-06-27,1795.9,1795.7,1795.8,1743.0,1747.8,1755.9,1761.11,1138006,20041.58,62063,737689,64.82
APLLTD,2025-06-27,974.6,969.0,988.5,962.1,973.0,968.9,974.16,117355,1143.23,12823,65003,55.39
APOLLO,2025-06-27,196.76,197.13,198.69,192.15,192.9,192.79,194.58,4388534,8539.18,36131,1963679,44.75
APOLLOHOSP,2025-06-27,7101.5,7130.0,7324.0,7117.5,7310.0,7308.5,7229.49,523582,37852.3,45149,343498,65.61
APOLLOPIPE,2025-06-27,426.95,427.0,438.15,425.0,427.0,426.9,431.74,127908,552.22,6121,54497,42.61
APOLLOTYRE,2025-06-27,446.6,449.0,453.0,445.7,446.0,447.35,448.51,1374378,6164.21,31573,941548,68.51
APOLSINHOT,2025-06-27,1297.6,1285.0,1318.4,1270.4,1298.9,1285.9,1297.59,2403,31.18,262,1752,72.91
APTUS,2025-06-27,320.7,322.8,322.8,317.0,318.05,318.75,318.82,743915,2371.74,26995,450046,60.5
ARCHIDPLY,2025-06-27,107.88,109.01,110.16,107.25,107.51,108.42,108.39,7080,7.67,299,3695,52.19
ARE&M,2025-06-27,969.2,971.4,983.8,959.4,965.0,962.0,970.2,712918,6916.71,37849,435525,61.09
ARENTERP,2025-06-27,51.33,52.9,56.46,52.9,56.46,56.46,55.46,69332,38.45,680,20316,29.3
ARIES,2025-06-27,322.75,322.75,335.0,322.75,324.0,324.8,328.99,81819,269.18,2794,36808,44.99
ARIHANTCAP,2025-06-27,86.04,85.5,86.73,83.5,84.18,83.82,84.62,263357,222.85,3287,134132,50.93
ARIHANTSUP,2025-06-27,380.45,381.9,391.8,378.0,391.5,380.95,381.3,74127,282.65,951,60857,82.1
ARISINFRA,2025-06-27,176.84,179.0,180.98,176.12,178.2,177.15,179.02,863791,1546.36,8104,504186,58.37
ARKADE,2025-06-27,192.77,194.0,197.0,193.23,194.75,195.17,195.17,1134861,2214.92,15454,314793,27.74
ARMANFIN,2025-06-27,1806.8,1810.0,1816.0,1730.0,1748.8,1745.0,1773.38,39140,694.1,5062,19005,48.56
AROGRANITE,2025-06-27,40.34,40.57,40.87,39.11,40.0,39.82,40.15,6372,2.56,213,2679,42.04
ARTEMISMED,2025-06-27,252.15,255.1,257.0,253.05,255.0,253.95,254.87,55788,142.19,2496,29457,52.8
ARVEE,2025-06-27,162.07,166.4,174.9,158.3,162.0,161.17,163.22,1048,1.71,70,534,50.95
ARVIND,2025-06-27,353.55,354.0,358.8,352.5,354.7,354.7,355.02,200919,713.31,7376,82210,40.92
ARVINDFASN,2025-06-27,484.55,487.1,502.6,480.25,482.65,482.65,490.83,360925,1771.54,19215,191945,53.18
ARVSMART,2025-06-27,673.1,678.1,679.1,663.0,667.4,665.4,669.29,44324,296.66,4033,24433,55.12
ASAHIINDIA,2025-06-27,718.85,725.8,738.3,720.2,735.0,733.5,730.25,267392,1952.62,15542,130053,48.64
ASAL,2025-06-27,584.3,589.7,592.05,570.15,575.0,571.9,581.87,57514,334.65,4099,22819,39.68
ASALCBR,2025-06-27,1075.8,1089.9,1165.0,1087.0,1126.0,1122.4,1134.35,309637,3512.37,23064,90726,29.3
ASHAPURMIN,2025-06-27,427.55,430.0,438.1,425.0,428.8,429.65,433.1,332831,1441.49,11256,146708,44.08
ASHIANA,2025-06-27,346.45,349.8,353.75,347.75,349.5,349.75,350.2,56858,199.12,4634,37278,65.56
ASHOKA,2025-06-27,213.88,214.5,215.8,211.84,212.72,212.71,213.55,700756,1496.46,9619,307305,43.85
ASHOKAMET,2025-06-27,17.23,17.1,17.49,17.1,17.17,17.3,17.28,57383,9.92,574,30026,52.33
ASHOKLEY,2025-06-27,248.92,250.39,251.9,249.32,249.51,249.73,250.37,5199866,13018.83,70703,3018372,58.05
ASIANENE,2025-06-27,304.1,302.25,307.9,294.05,295.0,294.95,299.98,98352,295.04,3022,62165,63.21
ASIANPAINT,2025-06-27,2289.8,2283.0,2364.5,2277.1,2362.0,2358.7,2335.4,1555259,36321.56,80723,767666,49.36
ASKAUTOLTD,2025-06-27,516.65,521.75,533.7,516.0,524.95,523.45,522.86,532111,2782.22,28448,246428,46.31
ASMS,2025-06-27,13.63,13.64,14.05,13.25,13.46,13.38,13.56,714235,96.88,3297,411705,57.64
ASPINWALL,2025-06-27,291.55,294.85,304.85,294.85,300.25,302.05,301.18,17526,52.78,640,11670,66.59
ASTEC,2025-06-27,971.8,970.0,976.0,922.0,942.5,936.55,943.95,154334,1456.84,9849,37537,24.32
ASTERDM,2025-06-27,596.0,600.0,600.0,585.0,587.5,588.2,589.12,1127052,6639.7,43320,768319,68.17
ASTRAL,2025-06-27,1522.3,1525.0,1543.0,1496.1,1500.0,1500.4,1518.36,482191,7321.4,29184,203988,42.3
ASTRAMICRO,2025-06-27,1067.0,1065.0,1086.5,1041.3,1055.0,1047.2,1062.43,521889,5544.72,22130,279175,53.49
ASTRAZEN,2025-06-27,8748.5,8781.0,8964.5,8760.0,8910.0,8907.0,8895.32,38459,3421.05,11106,14826,38.55
ATAM,2025-06-27,107.2,108.4,112.0,108.25,111.45,110.88,110.51,35266,38.97,1139,14837,42.07
ATGL,2025-06-27,645.55,648.0,693.9,647.8,682.0,682.45,682.48,11651442,79519.13,202369,1376689,11.82
ATHERENERG,2025-06-27,336.0,336.0,341.95,331.4,332.5,332.6,336.92,595650,2006.88,17378,226724,38.06
ATL,2025-06-27,28.84,28.9,29.4,28.9,28.92,28.94,29.1,146241,42.56,1285,84837,58.01
ATLANTAA,2025-06-27,35.75,36.96,36.96,33.5,34.59,34.4,34.99,49072,17.17,522,40889,83.32
ATUL,2025-06-27,7325.0,7368.0,7459.0,7285.0,7399.0,7415.0,7395.07,40905,3024.95,10115,20837,50.94
ATULAUTO,2025-06-27,455.8,459.3,462.85,454.4,454.4,455.45,458.34,57777,264.82,3173,30087,52.07
AUBANK,2025-06-27,819.7,821.0,821.0,803.65,815.0,809.0,808.97,4459909,36079.32,93223,2311162,51.82
AURIONPRO,2025-06-27,1401.9,1413.0,1452.6,1394.9,1428.4,1438.8,1429.89,201303,2878.42,15777,103867,51.6
AUROPHARMA,2025-06-27,1123.2,1128.7,1138.8,1119.0,1125.0,1121.0,1127.15,1627657,18346.1,49307,992231,60.96
AURUM,2025-06-27,195.03,196.11,200.92,195.0,200.0,199.38,199.32,120736,240.65,2730,81898,67.83
AUTOAXLES,2025-06-27,1824.1,1832.6,1839.9,1811.9,1824.5,1821.0,1822.05,4751,86.57,963,3182,66.98
AUTOBEES,2025-06-27,244.44,244.44,246.08,244.08,244.8,244.87,245.2,209798,514.42,2058,152867,72.86
AUTOIETF,2025-06-27,24.45,23.83,24.63,23.83,24.55,24.51,24.52,918536,225.23,1696,708910,77.18
AUTOIND,2025-06-27,80.84,80.05,82.99,80.05,81.0,80.77,81.85,115837,94.81,2399,54895,47.39
AVADHSUGAR,2025-06-27,505.7,507.05,514.0,500.2,501.0,503.25,509.5,44054,224.46,1915,29919,67.91
AVALON,2025-06-27,828.1,831.35,844.9,815.0,826.9,825.0,833.03,189572,1579.2,10986,69340,36.58
AVANTEL,2025-06-27,157.52,157.99,159.85,156.0,156.9,156.45,157.47,729044,1148.01,8926,334737,45.91
AVANTIFEED,2025-06-27,728.45,730.5,734.85,715.0,721.0,719.15,723.32,619432,4480.49,29259,355662,57.42
AVG,2025-06-27,294.95,293.9,309.0,280.35,299.0,299.9,293.03,40890,119.82,1070,25340,61.97
AVL,2025-06-27,389.35,395.2,399.7,389.0,396.0,397.2,397.23,205107,814.75,10864,117652,57.36
AVROIND,2025-06-27,168.64,167.82,185.5,163.5,181.0,182.75,172.25,141634,243.96,1461,94780,66.92
AVTNPL,2025-06-27,64.37,66.39,70.51,64.66,67.0,66.77,68.4,814179,556.93,10624,223360,27.43
AWFIS,2025-06-27,651.45,656.8,656.8,641.75,650.0,652.45,649.35,214141,1390.52,12331,117288,54.77
AWHCL,2025-06-27,664.1,664.5,668.5,648.0,657.25,656.2,655.94,90289,592.24,6952,39928,44.22
AWL,2025-06-27,257.6,258.85,265.2,258.25,259.45,259.2,261.17,2487215,6495.97,40389,871906,35.06
AXISBANK,2025-06-27,1233.5,1236.9,1247.0,1220.4,1223.0,1225.1,1227.17,6068274,74468.14,123716,3980829,65.6
AXISBNKETF,2025-06-27,584.06,584.06,587.83,582.79,586.37,586.37,585.19,1755,10.27,55,1600,91.17
AXISBPSETF,2025-06-27,12.73,13.11,13.11,12.64,12.75,12.72,12.73,428145,54.5,394,422176,98.61
AXISCETF,2025-06-27,121.08,121.5,125.0,120.84,121.55,121.55,122.76,15490,19.02,135,10296,66.47
AXISGOLD,2025-06-27,81.64,81.64,81.64,79.59,80.24,80.22,80.4,681931,548.29,4441,492098,72.16
AXISHCETF,2025-06-27,144.67,145.0,146.2,144.9,146.04,145.85,145.56,3357,4.89,61,2766,82.39
AXISILVER,2025-06-27,107.82,108.44,108.45,105.6,105.68,105.77,106.9,228687,244.47,948,193190,84.48
AXISNIFTY,2025-06-27,278.3,286.65,286.65,276.63,279.13,279.25,278.82,11788,32.87,183,9736,82.59
AXISTECETF,2025-06-27,419.54,422.0,423.19,417.31,420.53,419.21,420.35,1906,8.01,69,1236,64.85
AXISVALUE,2025-06-27,29.04,29.0,29.57,28.69,28.83,28.93,29.0,25051,7.26,199,16285,65.01
AXITA,2025-06-27,8.99,9.03,9.05,8.96,8.98,8.97,9.0,1376396,123.82,1601,727315,52.84
AXSENSEX,2025-06-27,85.67,86.98,86.98,84.5,85.21,85.69,85.42,6655,5.68,58,5714,85.86
AYMSYNTEX,2025-06-27,239.44,238.25,249.58,231.1,233.45,235.48,241.94,17822,43.12,973,9031,50.67
AZAD,2025-06-27,1586.7,1599.6,1636.0,1590.1,1605.0,1600.6,1619.51,333624,5403.07,21901,133943,40.15
BAGFILMS,2025-06-27,7.43,7.57,7.8,7.16,7.65,7.58,7.49,215184,16.12,991,89525,41.6
BAIDFIN,2025-06-27,11.41,11.41,11.7,11.41,11.55,11.54,11.6,225095,26.11,504,124128,55.14
BAJAJ-AUTO,2025-06-27,8433.0,8468.0,8507.0,8414.0,8470.0,8436.0,8450.91,504248,42613.55,58100,345311,68.48
BAJAJCON,2025-06-27,207.61,208.4,216.96,204.8,206.9,205.8,210.95,2867985,6050.09,35688,766200,26.72
BAJAJELEC,2025-06-27,679.15,682.3,688.15,677.9,685.45,685.1,683.4,44704,305.51,5331,17884,40.01
BAJAJFINSV,2025-06-27,2053.6,2060.0,2065.0,2005.0,2036.0,2044.0,2038.94,6315182,128763.0,106854,4617712,73.12
BAJAJHCARE,2025-06-27,523.55,524.1,527.35,517.0,520.0,519.5,521.69,63538,331.47,3529,33102,52.1
BAJAJHFL,2025-06-27,121.91,122.6,123.19,121.89,121.95,122.07,122.38,5228077,6398.22,35880,2814153,53.83
BAJAJHIND,2025-06-27,24.45,24.6,26.45,24.54,26.04,25.92,25.74,29737816,7654.62,57797,11044201,37.14
BAJAJHLDNG,2025-06-27,13870.0,13934.0,14400.0,13747.0,14134.0,14134.0,14041.05,96693,13576.72,25736,55212,57.1
BAJAJINDEF,2025-06-27,418.29,423.8,460.11,416.11,460.11,460.11,445.83,311169,1387.29,10570,126927,40.79
BAJFINANCE,2025-06-27,951.5,950.0,959.5,936.0,944.0,947.0,944.71,21637194,204408.51,223354,15759519,72.84
BALAJEE,2025-06-27,46.64,46.6,47.34,45.85,46.4,46.21,46.56,76870,35.79,1566,42535,55.33
BALAMINES,2025-06-27,1740.3,1736.0,1799.0,1693.4,1786.1,1789.0,1756.79,661068,11613.54,45078,124768,18.87
BALAXI,2025-06-27,49.98,50.15,54.7,49.95,49.98,50.05,51.92,1129624,586.53,7527,351907,31.15
BALKRISHNA,2025-06-27,21.18,21.5,21.82,21.16,21.3,21.21,21.45,24540,5.26,311,12558,51.17
BALKRISIND,2025-06-27,2433.3,2445.7,2468.9,2430.2,2463.4,2463.8,2452.63,178550,4379.16,18492,82984,46.48
