symbol,date,prev_close,open,high,low,last_price,close,avg_price,volume,turnover_lacs,trades,delivery_qty,delivery_pct
20MICRONS,2026-06-05,189.36,190.3,206.0,190.3,195.59,195.77,198.67,626675,1245.01,10933,166592,26.58
21STCENMGM,2026-06-05,32.55,32.4,33.2,32.4,32.75,33.01,33.05,2768,0.91,45,2632,95.09
360ONE,2026-06-05,1071.8,1068.0,1093.3,1050.7,1073.8,1073.9,1078.0,2432019,26217.13,36728,1723202,70.85
3BBLACKBIO,2026-06-05,1126.9,1140.1,1149.0,1110.0,1124.9,1120.6,1121.23,4361,48.9,545,2840,65.12
3IINFOLTD,2026-06-05,17.11,17.11,17.36,17.02,17.19,17.07,17.15,188978,32.41,912,136047,71.99
3MINDIA,2026-06-05,32290.0,32580.0,32580.0,31800.0,32010.0,31995.0,32073.21,2208,708.18,1331,942,42.66
3PLAND,2026-06-05,31.91,32.0,32.0,31.1,31.79,31.79,31.47,327,0.1,28,272,83.18
5PAISA,2026-06-05,320.6,323.8,324.1,309.85,310.0,311.6,313.55,46458,145.67,1621,25679,55.27
63MOONS,2026-06-05,620.5,621.5,639.0,617.8,638.0,633.9,629.62,159207,1002.4,5220,72886,45.78
A2ZINFRA,2026-06-05,15.21,14.8,15.68,14.5,14.8,14.77,15.13,289935,43.86,701,164374,56.69
AAATECH,2026-06-05,91.19,93.0,93.0,91.52,92.15,92.43,92.33,8071,7.45,437,5317,65.88
AADHARHFC,2026-06-05,469.9,465.1,476.0,465.0,465.7,468.15,470.37,363041,1707.63,14555,235004,64.73
AARNAV,2026-06-05,24.76,25.54,25.54,24.2,24.7,24.99,24.89,34282,8.53,106,31054,90.58
AARON,2026-06-05,119.05,122.3,122.3,113.85,115.13,115.33,116.55,19882,23.17,757,12434,62.54
AARTECH,2026-06-05,41.96,42.7,42.7,41.44,42.0,41.89,41.91,17622,7.38,500,5410,30.7
AARTIDRUGS,2026-06-05,374.85,376.0,381.65,373.0,375.0,376.85,377.56,106175,400.87,2757,45408,42.77
AARTIIND,2026-06-05,460.1,461.4,462.1,454.5,459.25,458.05,458.07,639930,2931.32,19945,273128,42.68
AARTIPHARM,2026-06-05,643.75,644.0,653.75,623.15,629.6,628.3,636.41,275469,1753.12,17615,124777,45.3
AARTISURF,2026-06-05,368.1,371.0,377.95,368.0,368.5,370.2,371.32,6817,25.31,488,4438,65.1
AARVI,2026-06-05,127.88,130.0,131.79,127.88,129.9,129.52,129.58,15489,20.07,369,9198,59.38
AAVAS,2026-06-05,1300.4,1302.9,1317.9,1286.0,1295.0,1297.8,1301.64,175656,2286.41,12907,135374,77.07
ABB,2026-06-05,7156.0,7175.0,7217.0,7108.5,7160.0,7167.5,7162.96,249982,17906.11,33366,120725,48.29
ABBOTINDIA,2026-06-05,25820.0,26000.0,26180.0,25870.0,26000.0,26035.0,26004.32,3619,941.1,2030,1522,42.06
ABCAPITAL,2026-06-05,353.65,353.9,366.3,352.9,357.0,357.5,360.55,3775258,13611.8,38719,1225230,32.45
ABCOTS,2026-06-05,204.67,207.5,207.5,201.61,203.65,204.16,204.64,21657,44.32,878,9729,44.92
ABDL,2026-06-05,571.85,571.8,586.95,571.75,583.8,580.7,581.31,301894,1754.95,13370,152601,50.55
ABFRL,2026-06-05,61.03,61.5,61.69,59.94,60.24,60.09,60.58,3553406,2152.81,21098,1872421,52.69
ABGSEC,2026-06-05,112.0,111.99,111.99,111.99,111.99,111.99,111.99,5,0.01,1,5,100.0
ABINFRA,2026-06-05,10.54,10.58,10.98,10.16,10.54,10.44,10.56,3578494,377.94,16082,1577956,44.1
ABLBL,2026-06-05,100.81,101.14,102.54,99.45,101.53,101.55,100.31,5903115,5921.4,14076,5129828,86.9
ABMKNO,2026-06-05,217.89,215.0,219.0,212.0,217.99,215.33,217.7,348,0.76,47,346,99.43
ABREL,2026-06-05,1251.0,1245.6,1278.7,1232.0,1239.5,1237.8,1253.48,115914,1452.95,11518,45842,39.55
ABSL10BANK,2026-06-05,159.98,161.21,161.21,160.6,160.6,160.6,160.99,282,0.45,9,191,67.73
ABSLAMC,2026-06-05,1034.2,1031.8,1053.6,1030.0,1045.5,1048.8,1046.08,176351,1844.77,18728,88684,50.29
ABSLBANETF,2026-06-05,55.55,54.44,56.0,54.44,55.78,55.7,55.82,100536,56.12,280,84661,84.21
ABSLLIQUID,2026-06-05,1000.0,1000.01,1000.01,999.99,1000.0,1000.0,1000.0,4695,46.95,28,2890,61.55
ABSLMSCIN,2026-06-05,28.59,28.7,28.75,28.38,28.38,28.38,28.63,123,0.04,6,71,57.72
ABSLNN50ET,2026-06-05,73.77,72.58,74.58,72.58,74.5,73.66,73.84,10596,7.82,193,9251,87.31
ABSLPSE,2026-06-05,10.51,10.64,10.64,10.4,10.45,10.45,10.47,74554,7.81,484,50346,67.53
ACC,2026-06-05,1350.8,1365.0,1373.6,1323.0,1330.0,1329.8,1334.36,433023,5778.1,19765,294067,67.91
