symbol,date,prev_close,open,high,low,last_price,close,avg_price,volume,turnover_lacs,trades,delivery_qty,delivery_pct
AAVAS,2026-01-08,1467.2,1470.2,1479.6,1441.8,1463.0,1459.9,1457.0,107213,1562.1,10981,67295,62.77
ABB,2026-01-08,5299.0,5312.0,5368.0,4983.5,5036.0,5021.0,5129.49,681840,34974.88,51492,314725,46.16
ABBOTINDIA,2026-01-08,28485.0,28445.0,28525.0,28155.0,28400.0,28340.0,28379.48,2884,818.46,1810,1637,56.76
ABCAPITAL,2026-01-08,361.1,362.4,363.1,354.6,357.0,358.55,358.18,2771525,9927.05,40365,899129,32.44
ABCOTS,2026-01-08,410.3,413.0,413.0,407.1,411.45,411.4,410.73,50483,207.35,252,26690,52.87
ABDL,2026-01-08,531.9,533.0,535.9,513.5,515.0,515.2,519.65,854295,4439.35,34473,503966,58.99
ABFRL,2026-01-08,77.29,77.41,78.59,74.89,75.15,75.14,76.53,3219197,2463.69,20826,1695310,52.66
ABGSEC,2026-01-08,111.61,111.55,111.55,111.09,111.45,111.45,111.46,10,0.01,6,9,90.0
ABINFRA,2026-01-08,19.55,19.7,19.7,18.95,19.38,19.27,19.37,351983,68.17,1378,188125,53.45
ABLBL,2026-01-08,119.49,119.49,120.47,117.76,117.95,118.0,118.84,484409,575.68,7629,242481,50.06
ABMINTLLTD,2026-01-08,42.5,42.0,42.0,39.06,39.06,39.58,40.16,1665,0.67,26,1264,75.92
ABREL,2026-01-08,1668.6,1662.5,1689.7,1622.0,1635.1,1633.8,1640.48,64095,1051.47,8129,30391,47.42
ABSLAMC,2026-01-08,853.7,852.0,859.25,813.1,818.0,818.65,830.6,271117,2251.9,21006,136930,50.51
ABSLBANETF,2026-01-08,61.31,61.91,61.91,60.92,61.02,61.03,61.25,40997,25.11,329,37616,91.75
ABSLLIQUID,2026-01-08,1000.0,1000.0,1000.01,999.99,1000.0,1000.0,1000.0,439,4.39,30,358,81.55
ABSLNN50ET,2026-01-08,73.99,74.23,74.28,72.39,72.4,72.56,73.11,13352,9.76,363,11152,83.52
ABSLPSE,2026-01-08,10.4,10.6,10.6,10.09,10.15,10.15,10.22,771280,78.84,1075,611853,79.33
ACC,2026-01-08,1755.4,1755.4,1755.4,1717.0,1721.0,1723.4,1733.21,139385,2415.84,10508,77048,55.28
ACCELYA,2026-01-08,1328.0,1327.9,1338.4,1317.2,1321.6,1326.8,1328.13,14089,187.12,1442,7000,49.68
ACCURACY,2026-01-08,5.72,5.74,5.77,5.21,5.61,5.57,5.52,108706,6.0,682,62642,57.63
ACE,2026-01-08,931.75,935.9,948.95,926.0,933.4,933.9,935.84,211227,1976.75,19261,75332,35.66
ACEINTEG,2026-01-08,21.97,22.51,22.9,21.1,21.25,21.39,21.65,5853,1.27,113,3754,64.14
ACI,2026-01-08,533.35,532.0,532.45,509.2,520.2,513.7,521.72,100721,525.48,6102,40978,40.68
ACL,2026-01-08,68.08,66.55,70.89,66.55,69.0,69.09,68.92,13886,9.57,302,9151,65.9
ACMESOLAR,2026-01-08,230.66,230.29,230.42,225.3,225.3,228.99,228.83,1010886,2313.17,16087,611252,60.47
ACUTAAS,2026-01-08,1763.2,1750.0,1768.9,1720.6,1732.0,1736.9,1747.15,244066,4264.19,16827,142930,58.56
ADANIENSOL,2026-01-08,1033.5,1032.0,1032.0,988.0,992.3,994.3,1006.6,1182605,11904.11,41862,429047,36.28
ADANIENT,2026-01-08,2274.1,2275.0,2275.9,2205.0,2209.3,2214.0,2230.97,792800,17687.16,38536,299188,37.74
ADANIGREEN,2026-01-08,1019.2,1024.1,1024.1,982.9,983.8,988.8,998.8,1993966,19915.71,46129,864593,43.36
ADANIPORTS,2026-01-08,1465.3,1468.0,1489.0,1460.3,1464.0,1465.2,1475.26,1974347,29126.79,62292,821368,41.6
ADANIPOWER,2026-01-08,146.37,146.37,147.55,142.1,142.78,142.89,144.83,9862895,14284.51,70091,3702005,37.53
ADFFOODS,2026-01-08,209.06,206.95,208.99,203.2,204.78,204.29,204.94,34273,70.24,1212,16562,48.32
ADL,2026-01-08,75.9,75.91,78.47,75.1,75.2,75.59,76.14,989,0.75,54,678,68.55
ADOR,2026-01-08,1036.6,1050.0,1099.0,1046.5,1080.0,1079.0,1075.37,44692,480.61,4707,21831,48.85
ADROITINFO,2026-01-08,10.18,10.3,10.36,9.7,10.25,9.9,10.04,96598,9.7,215,85618,88.63
ADSL,2026-01-08,149.68,150.1,150.44,145.09,146.01,146.5,147.28,161979,238.55,3093,80556,49.73
ADVANCE,2026-01-08,131.0,131.11,134.45,127.13,129.5,128.66,130.1,719594,936.18,4710,347733,48.32
ADVANIHOTR,2026-01-08,56.79,56.79,57.9,55.93,56.2,56.91,56.42,37787,21.32,804,27572,72.97
ADVENTHTL,2026-01-08,236.88,237.1,237.1,224.61,227.0,228.86,229.01,173220,396.68,4905,87420,50.47
ADVENZYMES,2026-01-08,312.6,312.6,315.0,299.0,300.0,301.25,304.81,79495,242.31,2950,46269,58.2
AEGISLOG,2026-01-08,749.0,748.8,758.25,740.9,749.3,746.8,749.08,291174,2181.12,23787,168900,58.01
AEGISVOPAK,2026-01-08,237.6,237.3,243.38,235.38,236.99,236.1,238.21,485822,1157.3,12529,229085,47.15
AEQUS,2026-01-08,140.56,140.0,144.7,140.0,143.0,143.36,142.91,2656790,3796.89,24952,1048444,39.46
AEROENTER,2026-01-08,85.64,86.5,86.5,83.12,84.23,83.58,84.31,281719,237.53,2007,62819,22.3
AEROFLEX,2026-01-08,198.39,198.45,198.99,187.0,187.0,188.01,191.53,972710,1863.05,16716,443684,45.61
AERONEU,2026-01-08,75.19,74.59,75.7,73.55,73.6,73.77,74.48,20304,15.12,401,7002,34.49
AETHER,2026-01-08,997.8,995.0,998.95,966.65,985.25,985.2,982.27,246562,2421.91,25983,126463,51.29
AFCONS,2026-01-08,378.1,380.1,380.1,368.55,376.95,375.65,374.12,652793,2442.22,21478,355388,54.44
AFFLE,2026-01-08,1799.8,1798.0,1811.4,1780.0,1795.4,1793.4,1794.81,233500,4190.88,13222,176456,75.57
AFFORDABLE,2026-01-08,204.03,204.05,206.46,197.88,203.0,199.54,200.88,15101,30.34,705,10232,67.76
AFIL,2026-01-08,6.32,6.42,6.42,6.13,6.16,6.16,6.2,1217813,75.52,2108,931915,76.52
AFSL,2026-01-08,201.14,201.52,201.89,201.0,201.0,201.2,201.35,5071,10.21,186,3735,73.65
AGARIND,2026-01-08,713.0,701.15,739.0,701.15,712.2,728.4,721.21,28506,205.59,2031,17186,60.29
AGARWALEYE,2026-01-08,513.25,513.0,513.0,499.75,506.9,503.4,503.84,74634,376.03,6118,30765,41.22
AGI,2026-01-08,739.7,735.0,746.0,715.1,716.9,716.75,723.66,66263,479.52,5940,26755,40.38
AGIIL,2026-01-08,296.25,302.0,308.8,288.2,289.0,290.15,296.84,6366106,18897.07,65073,912796,14.34
AGROPHOS,2026-01-08,38.75,40.0,40.0,37.9,38.0,38.1,38.57,29018,11.19,295,19740,68.03
AHCL,2026-01-08,147.68,147.05,148.59,140.81,142.9,144.3,145.71,93029,135.55,1440,42993,46.21
AHLADA,2026-01-08,57.91,64.0,66.44,58.6,59.0,60.27,62.49,655989,409.95,5574,131988,20.12
AHLEAST,2026-01-08,145.02,145.03,145.03,141.0,144.1,144.1,142.93,2147,3.07,50,1162,54.12
AHLUCONT,2026-01-08,911.95,912.7,932.0,911.1,921.6,922.25,921.82,68823,634.43,11473,30191,43.87
AIAENG,2026-01-08,3989.2,3989.2,4168.7,3988.6,4075.0,4059.1,4100.73,237206,9727.17,41080,94653,39.9
AIIL,2026-01-08,3094.0,3108.0,3141.0,3045.0,3110.0,3121.1,3102.42,81725,2535.45,16362,39013,47.74
AIRAN,2026-01-08,17.88,17.88,18.0,17.1,17.11,17.26,17.69,94540,16.72,551,73952,78.22
AIROLAM,2026-01-08,101.41,99.0,103.0,99.0,99.0,99.07,99.26,1103,1.09,45,1059,96.01
AJANTPHARM,2026-01-08,2854.0,2861.0,2875.0,2814.2,2830.8,2838.4,2847.68,193723,5516.6,14028,142651,73.64
AJAXENGG,2026-01-08,605.3,601.3,607.95,594.2,595.0,596.95,601.84,42660,256.74,3226,22146,51.91
AJMERA,2026-01-08,985.45,990.0,998.95,963.0,984.0,975.95,983.32,65745,646.48,3891,18961,28.84
AJOONI,2026-01-08,4.28,4.25,4.3,4.2,4.24,4.21,4.24,171727,7.28,448,125703,73.2
AKASH,2026-01-08,24.13,26.0,28.95,25.6,28.95,28.95,28.05,204163,57.26,719,121269,59.4
AKG,2026-01-08,12.38,12.38,12.59,12.0,12.51,12.51,12.41,21598,2.68,154,15243,70.58
AKI,2026-01-08,6.32,6.33,6.42,6.12,6.19,6.21,6.25,131422,8.21,366,99028,75.35
AKSHAR,2026-01-08,0.51,0.51,0.52,0.5,0.51,0.5,0.51,709708,3.59,432,537878,75.79
AKSHARCHEM,2026-01-08,233.4,229.3,238.75,229.3,234.3,234.3,233.6,2070,4.84,246,745,35.99
AKSHOPTFBR,2026-01-08,6.33,6.26,6.4,6.14,6.2,6.16,6.23,181412,11.3,748,148799,82.02
AKUMS,2026-01-08,454.75,455.0,458.0,445.05,446.15,446.8,450.64,94451,425.63,3435,48730,51.59
AKZOINDIA,2026-01-08,3171.5,3171.5,3174.0,3150.0,3168.8,3161.1,3161.09,49706,1571.25,6575,32158,64.7
ALANKIT,2026-01-08,10.64,10.65,10.74,10.43,10.51,10.54,10.59,122328,12.96,789,87903,71.86
ALBERTDAVD,2026-01-08,763.9,762.4,763.0,742.55,763.0,749.55,750.22,896,6.72,150,549,61.27
ALEMBICLTD,2026-01-08,100.66,100.76,100.98,98.11,98.58,98.52,99.2,214731,213.01,2563,156863,73.05
ALGOQUANT,2026-01-08,69.17,68.83,68.9,66.76,67.9,67.48,68.31,425615,290.74,3875,104186,24.48
ALICON,2026-01-08,822.5,815.0,825.8,801.0,810.0,810.2,812.26,6593,53.55,793,4011,60.84
ALIVUS,2026-01-08,920.25,922.0,928.0,897.3,902.2,903.25,912.66,85777,782.85,8461,43926,51.21
ALKALI,2026-01-08,78.64,78.17,80.96,78.17,79.37,78.5,78.74,1520,1.2,80,1091,71.78
ALKEM,2026-01-08,5806.5,5805.5,5847.5,5763.5,5790.0,5793.0,5805.08,133290,7737.6,18024,90229,67.69
ALKYLAMINE,2026-01-08,1538.3,1546.9,1662.0,1544.7,1581.9,1607.5,1634.11,2433921,39773.04,103918,125034,5.14
ALLCARGO,2026-01-08,11.23,11.32,11.32,11.0,11.05,11.06,11.12,2066659,229.8,5452,1091147,52.8
ALLDIGI,2026-01-08,823.9,823.0,835.0,815.0,816.0,817.6,824.16,3947,32.53,779,2543,64.43
ALLTIME,2026-01-08,259.5,259.4,260.25,247.8,249.2,249.95,252.38,87303,220.33,4931,46637,53.42
ALMONDZ,2026-01-08,18.6,18.85,19.14,17.62,17.66,17.92,18.58,107462,19.97,720,82431,76.71
ALOKINDS,2026-01-08,15.87,15.87,17.21,15.5,15.96,16.1,16.54,33480534,5539.1,37375,5212324,15.57
ALPA,2026-01-08,76.45,78.9,78.9,75.1,75.16,75.58,76.4,6191,4.73,316,4035,65.18
ALPHA,2026-01-08,48.92,48.92,48.98,47.91,47.98,48.06,48.31,1098562,530.77,4695,506006,46.06
ALPHAETF,2026-01-08,25.46,25.47,25.51,25.01,25.1,25.05,25.22,738317,186.17,1448,499841,67.7
ALPHAGEO,2026-01-08,228.74,225.0,234.0,221.0,223.0,224.04,225.88,4272,9.65,149,3270,76.54
ALPL30IETF,2026-01-08,28.3,28.3,28.35,28.0,28.12,28.12,28.12,1005173,282.62,1405,825177,82.09
AMANTA,2026-01-08,114.02,113.0,114.5,109.0,109.1,110.02,111.05,151746,168.52,2210,80179,52.84
AMBER,2026-01-08,6653.0,6655.0,6720.0,6500.0,6518.0,6527.0,6572.22,141349,9289.76,19989,45578,32.25
AMBICAAGAR,2026-01-08,25.13,25.75,25.75,25.0,25.0,25.0,25.05,8111,2.03,73,7974,98.31
AMBIKCO,2026-01-08,1244.4,1253.5,1253.5,1220.0,1220.1,1225.5,1234.21,4253,52.49,684,2745,64.54
AMBUJACEM,2026-01-08,562.0,562.0,562.0,545.15,546.0,546.7,550.91,1330617,7330.51,34818,674564,50.7
AMDIND,2026-01-08,47.52,48.49,48.49,45.5,45.51,46.12,46.62,4923,2.29,130,4147,84.24
AMJLAND,2026-01-08,51.7,50.66,52.48,50.56,51.8,51.35,51.51,20480,10.55,186,10719,52.34
AMNPLST,2026-01-08,195.97,195.0,201.4,192.5,194.35,194.14,197.14,5155,10.16,329,2426,47.06
AMRUTANJAN,2026-01-08,642.65,636.1,644.2,628.25,629.1,631.6,632.42,18419,116.49,1221,11979,65.04
ANANDRATHI,2026-01-08,3166.1,3188.0,3188.0,3130.0,3140.0,3142.3,3158.06,183231,5786.54,18140,112235,61.25
ANANTRAJ,2026-01-08,591.55,586.0,608.4,567.1,570.0,571.1,592.64,4682045,27747.71,93466,1103076,23.56
ANDHRAPAP,2026-01-08,67.06,67.0,67.5,66.5,66.95,66.88,66.97,43468,29.11,1071,28674,65.97
ANDHRSUGAR,2026-01-08,74.07,74.3,74.42,72.2,72.3,72.3,72.99,182197,132.98,2074,109038,59.85
ANGELONE,2026-01-08,2470.6,2510.0,2517.4,2398.1,2405.1,2412.6,2446.56,1538452,37639.13,57021,316602,20.58
ANIKINDS,2026-01-08,50.68,49.29,51.98,48.05,48.99,48.56,49.62,56806,28.19,894,37415,65.86
ANMOL,2026-01-08,14.15,14.22,14.25,13.05,13.72,13.59,13.54,124498,16.86,718,58368,46.88
ANTELOPUS,2026-01-08,385.05,386.0,387.45,372.05,373.85,377.1,379.15,42652,161.71,1899,24218,56.78
ANTGRAPHIC,2026-01-08,1.02,1.05,1.05,1.02,1.03,1.02,1.02,158280,1.62,179,135517,85.62
ANTHEM,2026-01-08,655.5,655.25,655.25,630.6,645.4,645.0,642.59,295280,1897.44,17180,151707,51.38
ANUHPHR,2026-01-08,78.16,79.9,79.9,77.0,77.0,77.56,77.98,21683,16.91,514,14033,64.72
ANUP,2026-01-08,2217.3,2234.1,2234.7,2161.0,2200.1,2200.0,2192.12,14049,307.97,3678,7614,54.2
ANURAS,2026-01-08,1338.8,1335.0,1339.2,1311.5,1325.0,1319.9,1325.0,378775,5018.76,12962,66002,17.43
AONEGOLD,2026-01-08,12.76,12.8,12.8,12.54,12.69,12.68,12.64,539558,68.21,2413,310006,57.46
AONELIQUID,2026-01-08,1041.84,1041.98,1042.0,1041.98,1042.0,1041.98,1041.98,5062,52.75,97,4136,81.71
AONENIFTY,2026-01-08,10.7,10.43,10.8,10.43,10.64,10.62,10.65,226894,24.17,2274,195745,86.27
AONETMMQ50,2026-01-08,9.81,9.86,9.96,9.66,9.9,9.68,9.69,129748,12.58,240,113554,87.52
AONETOTAL,2026-01-08,12.1,12.15,12.15,11.96,12.02,11.98,12.04,395178,47.56,2320,212019,53.65
APARINDS,2026-01-08,8184.0,8186.0,8350.0,8109.0,8180.0,8201.0,8223.99,48370,3977.94,14593,21757,44.98
APCL,2026-01-08,133.7,131.7,136.7,127.53,131.0,129.82,130.33,20678,26.95,1256,6773,32.75
APCOTEXIND,2026-01-08,365.6,363.0,365.5,352.05,352.1,357.7,359.08,9565,34.35,468,7056,73.77
APEX,2026-01-08,300.1,300.0,300.1,275.2,276.25,276.6,281.81,591611,1667.2,11579,216424,36.58
APLAPOLLO,2026-01-08,1949.8,1949.1,1949.1,1911.0,1914.0,1913.9,1922.84,246755,4744.69,18410,133708,54.19
APLLTD,2026-01-08,823.7,825.0,826.85,810.6,815.5,814.75,815.4,122340,997.56,13101,55941,45.73
APOLLO,2026-01-08,262.25,262.0,268.0,251.5,253.5,253.1,258.95,2338078,6054.39,30614,890725,38.1
APOLLOHOSP,2026-01-08,7447.5,7425.0,7443.0,7325.0,7351.0,7364.5,7370.43,778407,57371.94,47069,606562,77.92
APOLLOPIPE,2026-01-08,298.5,298.0,298.0,290.05,291.75,291.7,293.72,30601,89.88,1376,16438,53.72
APOLLOTYRE,2026-01-08,517.55,517.5,530.75,514.55,520.0,519.95,521.84,1362000,7107.45,37892,545739,40.07
APOLSINHOT,2026-01-08,1261.2,1267.6,1286.0,1229.9,1261.0,1262.5,1250.24,1105,13.82,120,868,78.55
APTECHT,2026-01-08,91.61,91.61,92.12,89.6,90.0,89.96,90.54,162316,146.96,2750,92729,57.13
APTUS,2026-01-08,289.1,287.85,287.85,279.0,279.65,279.7,282.18,399046,1126.04,14689,191016,47.87
ARCHIDPLY,2026-01-08,90.15,91.89,91.89,88.55,89.0,88.74,89.09,2364,2.11,88,1939,82.02
ARCHIES,2026-01-08,18.37,18.27,18.65,18.27,18.34,18.34,18.35,7921,1.45,70,6785,85.66
ARE&M,2026-01-08,919.5,920.9,928.0,910.0,915.0,914.45,920.44,164741,1516.34,12800,80591,48.92
ARENTERP,2026-01-08,45.05,48.0,48.0,44.1,44.4,44.79,45.14,1114,0.5,50,941,84.47
ARFIN,2026-01-08,76.28,77.0,77.0,75.2,76.25,75.71,75.72,1619109,1226.02,2371,1028123,63.5
ARIES,2026-01-08,334.65,335.45,336.1,320.1,320.1,322.9,326.28,19361,63.17,1442,10930,56.45
ARIHANTCAP,2026-01-08,95.77,95.41,97.12,93.01,93.88,94.21,95.09,892392,848.58,9996,356960,40.0
ARIHANTSUP,2026-01-08,326.05,329.2,331.15,320.0,320.25,322.55,325.22,17732,57.67,842,4487,25.3
ARISINFRA,2026-01-08,126.53,126.85,127.75,122.15,122.43,122.46,123.54,200505,247.7,1771,143951,71.79
ARKADE,2026-01-08,133.69,133.69,134.23,130.59,131.0,131.2,132.13,355332,469.51,3846,143631,40.42
ARMANFIN,2026-01-08,1610.3,1591.0,1626.0,1591.0,1610.0,1610.7,1607.23,32816,527.43,4356,17062,51.99
AROGRANITE,2026-01-08,30.17,30.1,30.78,28.83,29.01,29.18,29.67,40633,12.06,557,25132,61.85
ARROWGREEN,2026-01-08,505.8,504.0,509.0,491.2,502.0,502.2,500.42,30806,154.16,2018,16158,52.45
ARSSBL,2026-01-08,666.1,670.15,683.8,645.0,647.75,651.85,665.95,1344058,8950.77,29010,413862,30.79
ARTEMISMED,2026-01-08,271.6,271.0,271.1,260.25,261.65,262.5,265.19,131770,349.44,3883,76339,57.93
ARTNIRMAN,2026-01-08,47.5,47.5,47.5,47.05,47.05,47.05,47.12,64,0.03,4,37,57.81
ARVIND,2026-01-08,309.8,310.0,317.9,298.3,299.0,300.35,306.87,548778,1684.03,14710,246588,44.93
ARVINDFASN,2026-01-08,492.4,494.3,494.35,484.45,488.0,489.3,489.71,140703,689.04,12153,82989,58.98
ARVSMART,2026-01-08,591.15,585.25,594.65,578.2,592.0,591.4,586.96,27639,162.23,2295,13323,48.2
ASAHIINDIA,2026-01-08,1007.7,1000.0,1002.7,967.7,974.0,976.1,980.97,88277,865.97,10627,31406,35.58
ASAHISONG,2026-01-08,253.55,257.95,257.95,251.0,251.15,252.0,253.77,6362,16.14,338,3516,55.27
ASAL,2026-01-08,475.7,474.0,476.0,461.7,462.0,463.55,467.48,9917,46.36,1157,6069,61.2
ASALCBR,2026-01-08,933.2,930.1,985.7,926.15,930.0,932.8,948.27,66496,630.56,6304,17325,26.05
ASHAPURMIN,2026-01-08,902.45,901.7,901.7,853.3,855.0,862.7,876.94,672163,5894.46,32443,302930,45.07
ASHIANA,2026-01-08,284.65,282.65,285.9,280.0,285.9,284.45,283.58,26022,73.79,1109,16507,63.43
ASHIMASYN,2026-01-08,17.9,18.3,18.3,17.46,17.62,17.63,17.72,66051,11.71,445,52520,79.51
ASHOKA,2026-01-08,169.1,168.1,171.2,163.61,164.0,164.25,166.34,577881,961.27,12163,276462,47.84
ASHOKAMET,2026-01-08,15.51,15.13,15.71,14.96,15.25,15.43,15.22,29287,4.46,232,17557,59.95
ASHOKLEY,2026-01-08,186.12,186.0,186.3,184.01,184.01,184.52,184.8,9093468,16804.42,81821,4523706,49.75
ASIANENE,2026-01-08,274.8,277.9,277.9,253.2,258.05,258.05,264.47,97818,258.7,2625,62827,64.23
ASIANHOTNR,2026-01-08,328.5,323.85,332.9,323.85,329.0,330.1,329.43,14839,48.88,900,7119,47.97
ASIANPAINT,2026-01-08,2809.4,2795.0,2804.7,2770.1,2788.0,2786.5,2782.6,620031,17252.99,55375,333377,53.77
ASIANTILES,2026-01-08,75.73,75.7,75.7,71.1,71.7,71.6,73.35,1719685,1261.33,8781,832105,48.39
ASKAUTOLTD,2026-01-08,468.9,469.0,475.0,461.3,470.2,470.25,467.66,133402,623.87,5791,54231,40.65
ASMS,2026-01-08,12.01,12.0,12.1,11.61,11.64,11.79,11.9,98961,11.77,476,70322,71.06
ASPINWALL,2026-01-08,240.75,240.8,242.15,227.0,227.0,230.25,233.97,5772,13.5,220,3789,65.64
ASTEC,2026-01-08,687.6,688.0,700.0,660.5,665.8,664.8,672.83,85288,573.84,4129,28515,33.43
ASTERDM,2026-01-08,621.05,621.5,621.5,612.8,615.05,615.1,615.35,332547,2046.34,20356,226653,68.16
ASTRAL,2026-01-08,1502.6,1502.6,1512.0,1464.0,1476.5,1476.3,1479.47,361506,5348.37,19539,181410,50.18
ASTRAMICRO,2026-01-08,987.7,987.0,1017.55,985.6,1005.2,1004.8,1007.72,759138,7649.96,33001,415555,54.74
ASTRAZEN,2026-01-08,8464.5,8426.0,8520.0,8380.0,8416.5,8418.5,8435.71,7352,620.19,3088,2854,38.82
ASTRON,2026-01-08,6.04,5.85,6.0,5.74,5.74,5.74,5.82,196862,11.45,449,155695,79.09
ATALREAL,2026-01-08,26.09,26.1,26.19,25.38,26.0,25.98,25.8,2416072,623.27,2146,799414,33.09
ATAM,2026-01-08,84.36,84.36,84.98,82.05,83.69,82.54,83.51,13875,11.59,172,12089,87.13
ATGL,2026-01-08,571.5,572.0,577.8,561.05,561.7,564.15,568.39,526321,2991.57,22604,176211,33.48
ATHERENERG,2026-01-08,692.45,692.45,699.6,662.45,672.85,672.7,675.62,1904523,12867.37,48557,560831,29.45
ATL,2026-01-08,27.63,27.52,27.94,26.51,26.77,26.79,27.05,286099,77.38,2281,166113,58.06
ATLANTAELE,2026-01-08,874.8,881.0,887.0,850.0,860.8,868.85,875.4,210828,1845.59,4738,166953,79.19
ATLASCYCLE,2026-01-08,102.01,99.1,104.51,99.1,100.02,101.19,103.58,7449,7.72,127,4083,54.81
ATUL,2026-01-08,6116.5,6093.0,6190.0,6046.0,6149.5,6175.0,6152.13,19205,1181.52,6574,8070,42.02
ATULAUTO,2026-01-08,453.4,456.15,456.15,439.1,440.0,440.9,444.81,52003,231.31,2248,27060,52.04
AUBANK,2026-01-08,1004.55,1002.95,1006.7,988.85,990.9,992.1,994.16,1103298,10968.59,36802,725753,65.78
AURIONPRO,2026-01-08,1115.6,1118.0,1164.5,1110.0,1118.0,1119.2,1137.43,206437,2348.07,19348,73721,35.71
AUROPHARMA,2026-01-08,1235.4,1236.0,1236.0,1203.0,1210.0,1206.1,1217.51,879596,10709.19,34195,391161,44.47
AURUM,2026-01-08,185.39,184.84,186.58,181.5,185.1,184.43,184.2,65289,120.26,1542,43227,66.21
AUSOMENT,2026-01-08,108.94,108.94,112.23,107.5,108.1,109.69,109.78,45120,49.53,1006,10156,22.51
AUTOAXLES,2026-01-08,1972.2,1972.2,1980.0,1904.6,1905.7,1912.4,1927.81,7109,137.05,1396,3803,53.5
AUTOBEES,2026-01-08,293.76,286.41,295.22,286.41,290.17,291.06,292.28,307357,898.33,5290,231118,75.2
AUTOIETF,2026-01-08,29.54,29.3,29.71,28.8,29.25,29.2,29.29,571322,167.34,2674,379246,66.38
AUTOIND,2026-01-08,79.24,79.0,80.05,77.1,78.0,78.35,79.02,128525,101.56,1078,74022,57.59
AVADHSUGAR,2026-01-08,368.0,369.9,369.9,357.05,358.0,358.45,361.32,13549,48.96,948,8345,61.59
AVALON,2026-01-08,930.8,928.7,967.9,920.8,953.2,951.55,953.85,501598,4784.48,33635,186384,37.16
AVANTEL,2026-01-08,163.82,163.7,169.4,161.36,161.97,164.1,166.47,3340921,5561.58,28594,1148852,34.39
AVANTIFEED,2026-01-08,886.65,884.45,884.45,795.05,808.0,810.8,824.72,1640122,13526.37,66749,466979,28.47
AVG,2026-01-08,174.98,186.5,186.5,175.19,180.6,180.43,180.58,82624,149.2,1231,39730,48.09
AVL,2026-01-08,500.7,500.65,500.65,487.05,489.95,488.8,493.39,57723,284.8,13458,26971,46.72
AVONMORE,2026-01-08,19.39,19.75,20.1,18.3,18.31,18.38,19.16,446612,85.58,1995,267502,59.9
AVROIND,2026-01-08,122.06,121.95,121.95,116.1,116.1,116.65,117.88,16212,19.11,576,10527,64.93
AVTNPL,2026-01-08,65.48,65.48,66.5,65.13,65.2,65.54,65.68,32139,21.11,602,24021,74.74
AWFIS,2026-01-08,481.25,485.0,485.0,476.5,478.0,479.05,479.38,131336,629.6,7717,91388,69.58
AWHCL,2026-01-08,506.7,505.0,522.0,485.8,486.5,496.05,497.01,127748,634.92,5793,36802,28.81
AWL,2026-01-08,229.04,229.1,230.58,227.5,227.75,227.85,228.78,850152,1944.97,16123,354450,41.69
AXISBANK,2026-01-08,1295.5,1291.1,1303.2,1283.8,1286.0,1286.8,1290.68,3949654,50977.26,152491,2425645,61.41
