symbol,date,prev_close,open,high,low,last_price,close,avg_price,volume,turnover_lacs,trades,delivery_qty,delivery_pct
ABAN,2024-12-10,71.16,71.9,71.9,68.91,71.0,69.79,69.95,85652,59.91,2166,50404,58.85
ABB,2024-12-10,7569.75,7636.0,7710.0,7570.2,7691.75,7693.25,7663.1,265407,20338.4,40400,125000,47.1
ABBOTINDIA,2024-12-10,29111.3,29111.3,29251.0,28944.05,29000.0,28994.25,29102.45,4616,1343.37,2287,2158,46.75
ABCAPITAL,2024-12-10,196.83,196.81,202.5,196.81,200.41,200.13,200.06,6776738,13557.52,44138,3616069,53.36
ABDL,2024-12-10,378.4,384.3,385.0,374.25,376.1,376.6,379.3,927223,3516.96,14181,518243,55.89
ABFRL,2024-12-10,308.3,309.6,313.7,306.4,312.3,310.1,310.18,2459206,7627.95,22992,693387,28.2
ABGSEC,2024-12-10,104.01,104.01,104.63,104.01,104.56,104.56,104.54,224,0.23,19,207,92.41
ABREL,2024-12-10,2826.35,2842.0,2853.95,2790.05,2801.0,2801.65,2814.53,118852,3345.13,14551,69269,58.28
ABSLAMC,2024-12-10,845.6,845.95,855.0,838.8,840.0,844.55,846.18,688473,5825.75,38623,477760,69.39
ABSLBANETF,2024-12-10,54.22,54.49,54.49,54.0,54.3,54.25,54.25,172041,93.32,212,170949,99.37
ABSLLIQUID,2024-12-10,1000.0,1000.0,1000.01,1000.0,1000.0,1000.0,1000.0,3940,39.4,17,3707,94.09
ABSLNN50ET,2024-12-10,75.52,75.98,75.98,75.1,75.6,75.69,75.69,65796,49.8,536,43795,66.56
ABSLPSE,2024-12-10,10.43,10.42,10.5,10.4,10.42,10.44,10.44,101586,10.61,848,71149,70.04
ACC,2024-12-10,2260.5,2264.95,2271.95,2238.05,2249.95,2249.45,2252.68,215556,4855.79,21109,106193,49.26
ACCELYA,2024-12-10,1563.75,1576.05,1578.8,1549.8,1563.1,1565.45,1563.52,8545,133.6,1490,4936,57.76
ACCURACY,2024-12-10,12.01,12.3,12.5,11.0,11.13,11.03,11.42,934377,106.72,2851,585951,62.71
ACE,2024-12-10,1423.7,1424.2,1449.5,1409.05,1426.0,1428.8,1424.67,290503,4138.72,23437,148389,51.08
ACEINTEG,2024-12-10,33.16,33.82,33.82,31.0,32.1,32.28,32.15,23208,7.46,471,11557,49.8
ACI,2024-12-10,699.45,700.0,715.35,691.05,709.0,711.6,706.49,433146,3060.15,21216,231340,53.41
ACL,2024-12-10,85.25,87.0,87.0,84.5,84.63,84.57,84.92,12810,10.88,449,8381,65.43
ACLGATI,2024-12-10,98.08,98.0,98.87,97.73,98.19,98.06,98.14,203723,199.94,2234,125632,61.67
ACMESOLAR,2024-12-10,277.9,280.05,281.9,268.5,269.4,271.1,273.19,1320466,3607.4,26951,579591,43.89
ADANIENSOL,2024-12-10,803.45,805.45,806.0,775.8,786.2,784.55,789.82,1881212,14858.26,51687,785584,41.76
ADANIENT,2024-12-10,2495.85,2501.0,2501.0,2455.0,2467.5,2467.2,2473.87,1119844,27703.53,56796,299580,26.75
ADANIGREEN,2024-12-10,1216.95,1224.95,1224.95,1165.35,1175.0,1176.65,1187.13,3096278,36756.87,113907,1088668,35.16
ADANIPORTS,2024-12-10,1266.85,1272.9,1272.9,1244.4,1252.0,1248.75,1252.71,2406907,30151.61,79731,1127930,46.86
ADANIPOWER,2024-12-10,535.9,537.0,537.75,523.4,524.8,526.8,530.53,3429797,18196.03,66538,1237947,36.09
ADFFOODS,2024-12-10,335.1,336.1,337.75,316.2,327.4,325.3,329.4,218085,718.36,5456,83215,38.16
ADORWELD,2024-12-10,1177.05,1175.45,1177.0,1136.5,1163.0,1156.85,1152.87,44883,517.44,4669,26252,58.49
ADSL,2024-12-10,266.6,266.0,268.85,260.6,262.7,262.4,263.46,232972,613.8,4247,137352,58.96
ADVANIHOTR,2024-12-10,71.35,71.97,71.97,70.35,71.5,71.21,71.1,60851,43.27,1461,33145,54.47
ADVENZYMES,2024-12-10,389.05,392.05,402.25,381.75,401.5,397.3,394.02,429101,1690.73,18747,198324,46.22
AEGISLOG,2024-12-10,777.0,781.4,791.25,778.9,788.0,785.35,784.86,429490,3370.91,30438,246088,57.3
AEROFLEX,2024-12-10,215.59,216.3,222.26,212.2,212.99,212.76,216.43,1022872,2213.83,15584,388696,38.0
AETHER,2024-12-10,904.1,904.1,921.8,880.0,887.0,884.5,903.04,95264,860.28,6760,46310,48.61
AFCONS,2024-12-10,524.7,526.0,537.85,525.0,534.0,533.85,531.23,1484969,7888.57,26091,567722,38.23
AFFLE,2024-12-10,1798.45,1800.3,1804.35,1762.05,1770.0,1774.25,1774.7,283918,5038.7,18636,149000,52.48
AFFORDABLE,2024-12-10,638.7,635.0,648.0,626.1,640.0,639.7,633.31,32801,207.73,1376,26651,81.25
AFIL,2024-12-10,94.12,94.9,96.0,89.79,90.73,91.44,91.42,203189,185.76,3672,90921,44.75
AGARIND,2024-12-10,1242.0,1246.85,1265.0,1226.05,1261.0,1251.95,1246.08,37953,472.92,3054,21894,57.69
AGI,2024-12-10,1201.25,1205.5,1260.0,1196.5,1250.55,1250.65,1237.99,368978,4567.92,13565,207466,56.23
AGIIL,2024-12-10,1791.8,1806.0,1820.0,1760.0,1803.0,1797.0,1796.28,21873,392.9,1563,11933,54.56
AGRITECH,2024-12-10,205.81,204.01,207.79,204.0,204.61,204.61,206.04,1934,3.98,185,1289,66.65
AGROPHOS,2024-12-10,42.98,42.93,44.11,42.93,43.5,43.3,43.58,42775,18.64,437,29571,69.13
AGSTRA,2024-12-10,82.27,82.5,85.0,81.5,83.4,83.49,83.68,929942,778.18,6399,323936,34.83
AHL,2024-12-10,358.2,359.35,364.45,347.75,356.9,356.3,354.64,106314,377.03,2097,48493,45.61
AHLADA,2024-12-10,97.79,98.89,99.4,97.9,99.0,98.71,98.73,31323,30.93,1175,12347,39.42
AHLEAST,2024-12-10,185.28,185.35,189.25,177.5,183.15,179.17,183.44,44608,81.83,1400,25963,58.2
AHLUCONT,2024-12-10,1066.7,1066.0,1174.8,1063.8,1126.85,1128.05,1142.64,279518,3193.88,34586,69931,25.02
AIAENG,2024-12-10,3452.2,3475.0,3576.95,3451.0,3498.95,3478.5,3500.31,113063,3957.56,17481,55467,49.06
AIIL,2024-12-10,1707.25,1724.3,1809.0,1720.05,1775.0,1796.45,1784.27,186149,3321.4,10592,87760,47.15
AIRAN,2024-12-10,37.75,38.5,38.99,36.01,36.94,37.03,36.89,355087,131.0,3944,177479,49.98
AIROLAM,2024-12-10,127.44,125.08,128.73,120.27,121.0,121.94,123.08,6891,8.48,333,4110,59.64
AJANTPHARM,2024-12-10,2844.85,2846.95,2863.4,2790.0,2805.0,2824.3,2825.03,165898,4686.68,27568,112220,67.64
AJMERA,2024-12-10,1116.15,1119.45,1178.9,1119.45,1172.0,1170.85,1158.28,190887,2211.01,11141,68161,35.71
AJOONI,2024-12-10,7.96,8.1,8.15,7.8,7.9,7.88,7.96,502897,40.05,1157,396766,78.9
AKASH,2024-12-10,37.26,37.5,37.56,36.01,36.15,36.23,36.89,37067,13.67,973,14710,39.68
AKG,2024-12-10,19.95,20.25,20.25,19.51,19.58,19.6,19.79,52537,10.4,452,37078,70.58
AKI,2024-12-10,15.84,16.1,16.1,15.51,15.65,15.6,15.7,326965,51.32,927,257353,78.71
AKSHARCHEM,2024-12-10,311.85,311.7,313.9,300.0,310.0,308.5,307.53,8874,27.29,469,5300,59.73
AKSHOPTFBR,2024-12-10,12.12,11.96,12.23,11.52,11.73,11.75,11.89,1569268,186.65,3149,935957,59.64
AKUMS,2024-12-10,624.25,629.95,629.95,607.95,611.0,612.15,614.84,168823,1038.0,6363,101321,60.02
AKZOINDIA,2024-12-10,3586.5,3626.55,3660.0,3539.1,3575.8,3580.7,3586.52,13869,497.41,5146,7246,52.25
ALANKIT,2024-12-10,24.0,24.01,24.18,23.45,23.77,23.69,23.67,1239031,293.3,4836,605117,48.84
ALBERTDAVD,2024-12-10,1427.7,1430.35,1515.0,1392.0,1509.95,1507.0,1470.94,94169,1385.17,4280,40115,42.6
ALEMBICLTD,2024-12-10,138.28,138.49,139.4,137.0,138.2,138.0,138.14,331369,457.75,5817,157337,47.48
ALICON,2024-12-10,1219.15,1219.15,1235.45,1200.7,1229.0,1225.85,1220.43,27506,335.69,3789,16226,58.99
ALKALI,2024-12-10,116.22,114.9,118.0,114.9,116.0,116.0,116.8,26204,30.61,732,19505,74.44
ALKEM,2024-12-10,5484.6,5495.1,5508.75,5433.0,5461.3,5459.45,5462.58,136168,7438.29,25147,94410,69.33
ALKYLAMINE,2024-12-10,2022.2,2019.8,2040.95,1995.05,2012.85,2001.35,2013.28,42266,850.93,7465,24401,57.73
ALLCARGO,2024-12-10,55.4,55.4,55.95,53.84,54.08,54.01,54.41,3387918,1843.32,23466,2118511,62.53
ALLDIGI,2024-12-10,970.1,977.75,1018.0,970.2,992.0,990.45,992.38,19874,197.22,2828,10465,52.66
ALOKINDS,2024-12-10,23.95,24.0,24.2,23.5,23.57,23.64,23.78,8799144,2092.04,22941,2843092,32.31
ALPHA,2024-12-10,56.98,57.2,57.2,56.5,56.84,56.79,56.67,879377,498.32,5268,680651,77.4
ALPHAETF,2024-12-10,27.06,27.19,27.19,26.92,27.11,27.14,27.03,896944,242.49,2035,603999,67.34
ALPHAGEO,2024-12-10,376.0,372.0,379.35,370.1,375.5,375.05,373.68,7786,29.09,550,5232,67.2
ALPL30IETF,2024-12-10,29.11,29.4,29.4,28.98,29.14,29.06,29.02,2506051,727.29,2292,2208989,88.15
AMBER,2024-12-10,5793.45,5804.3,5824.25,5702.1,5712.0,5723.9,5741.99,316932,18198.21,38200,143277,45.21
AMBICAAGAR,2024-12-10,31.7,31.63,32.78,31.02,31.02,31.45,31.92,26227,8.37,379,9508,36.25
AMBIKCO,2024-12-10,1683.3,1695.95,1740.0,1690.0,1706.75,1715.4,1718.63,29314,503.8,4065,10471,35.72
AMBUJACEM,2024-12-10,571.3,571.75,574.55,566.1,573.85,573.5,571.36,1086918,6210.21,28763,566420,52.11
AMDIND,2024-12-10,66.24,67.5,67.5,64.5,64.5,64.87,65.94,23484,15.49,928,11695,49.8
AMIORG,2024-12-10,2268.4,2270.0,2279.0,2186.6,2201.35,2202.55,2222.58,113812,2529.57,12992,60498,53.16
AMJLAND,2024-12-10,66.26,67.0,67.4,63.1,66.0,65.23,64.98,140469,91.28,1741,81594,58.09
AMNPLST,2024-12-10,290.0,291.45,291.45,271.6,277.0,275.35,279.86,10632,29.75,565,7015,65.98
AMRUTANJAN,2024-12-10,742.65,744.45,756.0,741.95,754.0,752.95,750.1,32416,243.15,2231,18692,57.66
ANANDRATHI,2024-12-10,4522.1,4544.0,4552.05,4425.0,4447.0,4444.95,4476.21,65119,2914.87,11720,26659,40.94
ANANTRAJ,2024-12-10,740.15,747.0,758.4,733.4,736.25,737.95,742.83,899909,6684.8,35061,386315,42.93
ANDHRAPAP,2024-12-10,102.49,101.84,102.8,100.1,101.58,101.01,101.66,127490,129.61,2689,61850,48.51
ANDHRSUGAR,2024-12-10,100.3,99.13,102.79,98.34,102.7,102.28,100.83,272022,274.27,3699,122735,45.12
ANGELONE,2024-12-10,3425.35,3441.55,3479.05,3366.0,3401.0,3392.2,3419.05,1911715,65362.48,126206,448129,23.44
ANMOL,2024-12-10,29.65,29.79,29.89,29.4,29.48,29.46,29.54,73132,21.6,812,41620,56.91
ANUP,2024-12-10,3686.9,3714.0,3718.25,3555.0,3580.0,3576.05,3597.99,54966,1977.67,10208,19430,35.35
ANURAS,2024-12-10,734.4,742.0,778.9,738.7,770.0,770.4,767.2,618158,4742.48,31641,221426,35.82
APARINDS,2024-12-10,10208.95,10250.7,10368.55,9768.0,10010.0,9930.5,10074.7,130698,13167.44,27026,62744,48.01
APCL,2024-12-10,179.52,179.89,181.9,174.0,177.0,174.93,177.41,5863,10.4,262,3248,55.4
APCOTEXIND,2024-12-10,397.15,400.3,400.45,386.0,388.0,387.7,390.07,30946,120.71,1589,21704,70.14
APEX,2024-12-10,256.42,257.9,269.28,255.87,268.01,267.87,264.85,252366,668.4,6034,118740,47.05
APLAPOLLO,2024-12-10,1616.6,1623.0,1645.8,1611.05,1624.0,1623.4,1627.62,973125,15838.73,53385,535755,55.06
APLLTD,2024-12-10,1102.55,1105.05,1118.9,1093.45,1109.0,1104.6,1105.84,58448,646.34,8123,24548,42.0
APOLLO,2024-12-10,100.64,100.99,101.19,97.45,98.69,98.45,98.97,1782388,1763.97,11609,974680,54.68
APOLLOHOSP,2024-12-10,7193.85,7228.8,7308.45,7215.2,7263.0,7258.3,7260.29,333300,24198.56,43981,187382,56.22
APOLLOPIPE,2024-12-10,482.9,484.0,486.3,476.0,479.9,479.65,481.8,47337,228.07,2254,28565,60.34
APOLLOTYRE,2024-12-10,549.1,546.25,547.0,538.1,540.5,541.2,540.98,1667380,9020.2,31696,949382,56.94
APOLSINHOT,2024-12-10,1862.6,1860.0,1913.05,1852.75,1900.0,1889.45,1886.97,2578,48.65,655,1544,59.89
APTECHT,2024-12-10,182.19,182.29,184.03,177.0,177.65,177.39,179.05,146998,263.2,3312,65897,44.83
APTUS,2024-12-10,320.85,317.35,318.8,312.25,315.0,314.75,314.5,633342,1991.87,20799,359246,56.72
ARCHIDPLY,2024-12-10,115.52,115.51,117.39,108.96,110.41,110.43,112.1,60474,67.79,1112,45395,75.07
ARE&M,2024-12-10,1322.6,1330.0,1332.0,1306.0,1311.0,1309.75,1315.1,322970,4247.38,26534,187197,57.96
ARENTERP,2024-12-10,85.21,88.0,88.34,76.68,76.68,76.68,81.23,250000,203.08,3090,104814,41.93
ARIES,2024-12-10,357.0,357.9,374.7,350.95,364.9,361.9,362.63,331570,1202.38,9342,83329,25.13
ARIHANTCAP,2024-12-10,113.2,113.9,114.42,110.55,111.5,111.28,111.81,528989,591.45,6160,221323,41.84
ARIHANTSUP,2024-12-10,436.0,440.0,440.0,429.15,435.55,435.8,434.98,193307,840.84,3048,98634,51.02
ARKADE,2024-12-10,168.97,169.39,169.39,164.52,165.0,165.55,166.31,1336816,2223.24,15036,495032,37.03
ARMANFIN,2024-12-10,1364.6,1365.65,1408.1,1341.25,1395.0,1394.05,1377.72,72547,999.5,8282,48566,66.94
AROGRANITE,2024-12-10,50.88,51.0,51.79,50.08,51.5,50.88,51.08,9145,4.67,418,6626,72.45
ARROWGREEN,2024-12-10,836.8,841.7,850.0,831.0,840.05,841.9,841.79,28206,237.43,2936,15897,56.36
ARTEMISMED,2024-12-10,333.2,336.0,341.5,332.95,340.95,340.5,338.39,203629,689.07,4085,97401,47.83
ARTNIRMAN,2024-12-10,69.6,70.7,71.0,67.05,69.5,68.03,68.87,47023,32.38,938,30654,65.19
ARVEE,2024-12-10,170.08,170.11,187.08,170.11,187.08,187.08,183.58,11311,20.76,273,5943,52.54
ARVIND,2024-12-10,397.6,399.0,426.95,396.0,418.45,417.8,416.12,2151522,8952.97,49791,1141321,53.05
ARVINDFASN,2024-12-10,529.0,525.15,536.2,521.75,531.5,532.15,528.61,605278,3199.57,39007,352598,58.25
ARVSMART,2024-12-10,961.65,973.3,973.3,950.0,957.5,959.65,957.57,29355,281.09,2450,17250,58.76
ASAHIINDIA,2024-12-10,751.1,751.1,797.9,749.1,794.9,791.2,777.84,442104,3438.84,22629,201487,45.57
ASAHISONG,2024-12-10,420.9,419.15,434.85,414.05,429.0,426.65,427.76,3599,15.4,290,2776,77.13
ASAL,2024-12-10,735.95,738.95,738.95,719.95,727.9,724.4,728.77,17130,124.84,1441,9934,57.99
ASALCBR,2024-12-10,1076.55,1095.0,1095.0,1057.35,1063.0,1063.8,1071.75,37052,397.11,2449,20127,54.32
ASHAPURMIN,2024-12-10,415.7,417.0,425.5,410.0,422.85,422.35,419.76,508820,2135.83,6431,286052,56.22
ASHIANA,2024-12-10,332.8,336.0,336.0,329.05,329.05,330.3,331.49,17669,58.57,1052,9985,56.51
ASHOKA,2024-12-10,284.61,286.07,295.0,282.0,292.9,292.58,289.73,5224770,15137.59,63489,1639218,31.37
ASHOKLEY,2024-12-10,228.66,229.05,230.75,227.5,229.1,228.96,229.03,5321608,12188.3,44458,2972758,55.86
ASIANENE,2024-12-10,361.5,364.9,367.05,339.0,344.35,343.35,352.7,202814,715.33,5212,116644,57.51
ASIANHOTNR,2024-12-10,208.93,211.9,211.9,191.11,195.7,196.39,199.26,20153,40.16,944,12205,60.56
ASIANPAINT,2024-12-10,2391.85,2399.9,2404.65,2385.05,2392.6,2388.9,2390.84,1657888,39637.47,125397,1192199,71.91
ASIANTILES,2024-12-10,70.28,70.28,71.0,68.75,69.7,69.57,69.52,520874,362.1,3186,300497,57.69
ASKAUTOLTD,2024-12-10,480.7,485.6,494.8,477.75,492.8,493.3,487.82,789114,3849.47,24090,372884,47.25
ASMS,2024-12-10,20.06,20.0,20.99,19.51,20.73,20.05,19.91,230320,45.85,1370,100786,43.76
ASPINWALL,2024-12-10,316.25,320.0,322.6,313.05,315.5,315.55,316.23,11511,36.4,514,7544,65.54
ASTEC,2024-12-10,1093.1,1094.95,1102.95,1079.8,1083.0,1083.2,1082.84,28708,310.86,728,22244,77.48
ASTERDM,2024-12-10,491.1,493.05,493.6,484.55,485.45,486.05,488.47,413953,2022.04,16584,216986,52.42
ASTRAL,2024-12-10,1850.55,1859.9,1867.0,1840.5,1850.2,1847.15,1852.08,256183,4744.72,25669,117533,45.88
ASTRAMICRO,2024-12-10,795.75,800.75,806.9,790.0,799.75,800.6,796.03,128727,1024.7,7780,65689,51.03
ASTRAZEN,2024-12-10,6639.3,6700.0,6745.0,6620.3,6620.3,6629.05,6652.67,4461,296.78,1690,1609,36.07
ASTRON,2024-12-10,19.72,20.12,20.16,19.38,19.44,19.65,19.7,44764,8.82,368,31600,70.59
ATAM,2024-12-10,145.91,148.8,148.8,142.3,143.55,143.5,144.26,25489,36.77,1092,15666,61.46
ATFL,2024-12-10,964.4,975.6,993.0,952.0,986.0,980.2,975.88,28718,280.25,2257,13668,47.59
ATGL,2024-12-10,729.5,730.0,734.35,714.0,716.0,715.45,720.66,1008997,7271.48,44969,289421,28.68
ATL,2024-12-10,42.27,42.44,42.44,41.31,41.9,41.58,41.77,265461,110.89,2379,142405,53.64
ATUL,2024-12-10,7285.1,7285.1,7533.95,7283.75,7514.05,7497.9,7463.67,88251,6586.76,14983,44158,50.04
ATULAUTO,2024-12-10,630.5,630.5,693.55,627.45,649.95,652.8,669.25,327178,2189.65,7490,109353,33.42
AUBANK,2024-12-10,581.2,584.05,592.9,581.45,591.85,591.3,589.67,1159650,6838.15,42247,515735,44.47
AURIONPRO,2024-12-10,1712.15,1739.85,1739.85,1680.0,1710.0,1707.75,1717.57,29099,499.8,3281,14340,49.28
AUROPHARMA,2024-12-10,1239.5,1241.1,1247.3,1230.6,1239.0,1237.1,1238.41,620064,7678.94,27946,398753,64.31
AUTOAXLES,2024-12-10,1816.35,1819.95,1830.15,1802.0,1810.0,1806.5,1811.89,6678,121.0,1135,4421,66.2
AUTOBEES,2024-12-10,243.11,244.34,244.34,241.6,243.18,243.09,242.48,138801,336.56,3504,92707,66.79
AUTOIETF,2024-12-10,24.31,24.36,24.37,24.16,24.3,24.23,24.24,673162,163.16,2752,409402,60.82
AUTOIND,2024-12-10,116.36,116.36,117.0,113.99,116.0,115.32,115.38,50509,58.28,1917,25754,50.99
AVADHSUGAR,2024-12-10,604.0,607.9,611.95,600.2,607.4,606.6,605.31,71469,432.61,1842,33528,46.91
AVALON,2024-12-10,860.0,862.55,895.0,862.55,894.85,885.35,882.62,349220,3082.29,17057,145539,41.68
AVANTEL,2024-12-10,166.19,167.29,168.86,161.1,162.48,162.22,163.53,677099,1107.27,10638,420661,62.13
AVANTIFEED,2024-12-10,628.9,631.4,636.45,623.2,625.5,627.85,629.42,493386,3105.49,22894,143244,29.03
AVG,2024-12-10,411.35,415.25,429.0,414.15,419.0,417.95,421.28,93007,391.82,2929,51776,55.67
AVL,2024-12-10,474.3,475.1,505.0,465.95,500.0,498.85,491.85,293066,1441.44,9208,178829,61.02
AVONMORE,2024-12-10,17.53,17.8,17.88,16.82,16.94,17.05,17.23,891797,153.68,4045,655168,73.47
AVTNPL,2024-12-10,80.12,80.3,82.59,79.5,82.1,81.59,81.15,168746,136.93,1704,69822,41.38
AWFIS,2024-12-10,717.25,724.4,725.0,713.0,718.0,717.05,717.31,83584,599.55,4184,45736,54.72
AWHCL,2024-12-10,681.45,681.4,685.9,668.5,672.65,672.55,673.66,83549,562.83,4764,43071,51.55
AWL,2024-12-10,311.35,310.0,312.3,306.15,306.95,307.35,309.38,893670,2764.81,18156,476969,53.37
AXISBANK,2024-12-10,1163.25,1157.0,1165.05,1151.25,1155.0,1153.65,1156.4,4714389,54517.19,177982,3014667,63.95
AXISBNKETF,2024-12-10,546.17,551.86,551.98,543.9,546.45,546.23,545.85,556,3.03,59,502,90.29
AXISBPSETF,2024-12-10,12.19,11.86,12.28,11.86,12.22,12.2,12.19,213344,26.01,479,189987,89.05
AXISCADES,2024-12-10,576.5,579.05,582.8,559.7,565.95,563.25,567.7,218629,1241.15,6084,100089,45.78
AXISCETF,2024-12-10,118.15,118.15,118.15,116.9,117.55,117.69,117.75,1560,1.84,71,1509,96.73
AXISGOLD,2024-12-10,64.58,62.65,65.19,62.65,65.05,65.08,65.06,207203,134.8,1374,171992,83.01
AXISHCETF,2024-12-10,145.45,147.27,147.28,142.84,145.87,145.27,145.67,1040,1.51,85,908,87.31
AXISILVER,2024-12-10,91.92,93.29,93.84,92.7,93.5,93.36,93.56,50998,47.71,383,43033,84.38
AXISNIFTY,2024-12-10,267.16,259.15,269.51,259.15,266.63,267.25,267.77,7038,18.85,178,6176,87.75
AXISTECETF,2024-12-10,476.53,477.3,483.13,477.3,482.0,480.72,479.59,4089,19.61,124,3820,93.42
AXITA,2024-12-10,12.11,12.15,12.2,11.9,12.0,11.98,12.03,4713271,567.1,12246,1982308,42.06
AXSENSEX,2024-12-10,82.83,82.56,83.4,82.5,82.71,82.67,82.72,2296,1.9,54,1924,83.8
AZAD,2024-12-10,1776.55,1785.0,1795.0,1742.0,1764.0,1757.05,1764.63,93462,1649.26,7063,37126,39.72
BAGFILMS,2024-12-10,11.01,11.07,11.39,10.88,11.14,11.09,11.15,426158,47.53,1255,231349,54.29
BAIDFIN,2024-12-10,16.14,16.39,16.39,15.7,15.73,15.76,15.86,352148,55.86,917,248420,70.54
BAJAJ-AUTO,2024-12-10,9077.45,9075.1,9094.9,8980.0,9013.65,9013.3,9013.98,393944,35510.05,48723,241039,61.19
BAJAJCON,2024-12-10,207.2,208.6,233.0,207.22,231.29,228.23,221.16,2608788,5769.57,46762,1070163,41.02
BAJAJELEC,2024-12-10,810.2,821.0,866.5,813.75,850.25,853.8,849.01,434328,3687.49,13222,229246,52.78
BAJAJFINSV,2024-12-10,1637.05,1644.75,1673.0,1637.1,1664.0,1663.4,1662.15,1673974,27823.92,80123,898447,53.67
BAJAJHCARE,2024-12-10,449.3,459.7,466.0,446.0,448.0,451.7,455.35,794745,3618.83,17650,265162,33.36
BAJAJHFL,2024-12-10,142.65,143.93,143.93,139.65,140.38,140.12,140.97,9309126,13122.94,58828,4555745,48.94
BAJAJHIND,2024-12-10,33.96,34.05,34.84,33.76,34.67,34.62,34.35,12487283,4288.99,35755,4532417,36.3
BAJAJHLDNG,2024-12-10,11122.0,11079.05,11268.35,10925.0,11155.0,11197.75,11129.35,74434,8284.02,19867,21357,28.69
BAJEL,2024-12-10,259.1,260.0,261.0,250.4,254.45,253.95,254.75,201970,514.51,4091,112211,55.56
BAJFINANCE,2024-12-10,6868.35,6884.8,6958.85,6844.05,6935.0,6936.2,6912.65,1204563,83267.2,86609,693711,57.59
BALAJEE,2024-12-10,78.01,78.4,78.87,77.0,78.0,77.87,77.88,299586,233.31,2164,183514,61.26
BALAJITELE,2024-12-10,75.89,75.92,76.95,73.12,75.27,75.19,74.71,672337,502.3,5209,318364,47.35
BALAMINES,2024-12-10,2050.65,2052.0,2063.85,2020.05,2031.0,2023.55,2030.7,84880,1723.66,9570,57254,67.45
BALAXI,2024-12-10,83.94,84.99,85.22,83.5,84.0,83.84,84.05,17967,15.1,367,13476,75.0
BALKRISHNA,2024-12-10,26.69,27.0,27.0,26.0,26.45,26.52,26.44,70605,18.67,1060,32264,45.7
BALKRISIND,2024-12-10,2857.8,2861.25,2869.45,2801.05,2820.4,2819.1,2825.49,164762,4655.34,13778,98113,59.55
BALMLAWRIE,2024-12-10,235.86,236.8,243.8,235.0,242.0,241.74,239.14,510177,1220.05,11736,227940,44.68
BALRAMCHIN,2024-12-10,575.85,577.95,587.0,575.85,584.0,585.25,583.0,461196,2688.77,16851,170129,36.89
BALUFORGE,2024-12-10,802.6,808.8,842.3,797.05,839.95,835.95,830.85,1714511,14245.08,46132,703604,41.04
BANARISUG,2024-12-10,3799.55,3730.0,3837.0,3705.05,3705.05,3734.25,3784.65,841,31.83,366,391,46.49
BANCOINDIA,2024-12-10,1074.8,1087.05,1095.0,1065.0,1069.8,1070.6,1071.21,70266,752.7,3374,39260,55.87
BANDHANBNK,2024-12-10,174.55,174.6,176.52,173.4,175.85,175.45,175.08,4855252,8500.67,39375,1962805,40.43
BANKA,2024-12-10,106.98,108.0,110.19,105.2,106.0,106.09,107.64,15155,16.31,517,8883,58.61
BANKBARODA,2024-12-10,262.93,263.6,264.45,261.0,263.65,262.93,262.59,10964378,28790.96,57791,5579763,50.89
BANKBEES,2024-12-10,547.79,549.24,549.98,546.5,549.98,549.38,548.6,494600,2713.39,5601,258943,52.35
